time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score,fpsvalue
0,0,0,0,0,N/A,dimgray,"(83.95724150802538, 83.27633445315416, 91.72788353863382)","(129.83844718178426, 132.24919746173944, 146.5391564016424)","(34.91713325867861, 32.66771183277342, 35.04583799925345)","(115.61709593131765, 119.52586786114222, 134.44240388204554)","(55.45628966032101, 48.66256065696155, 50.88413587159388)",90,0,1.0,0
0,0,0,0,0,N/A,dimgray,"(84.36547807466717, 83.40534400893772, 91.64690438506656)","(130.32633084858068, 133.0191250658836, 147.0943453053234)","(34.42645074224021, 31.991902834008098, 34.40845704003599)","(116.43828622169602, 119.79369542696463, 134.93266242415274)","(56.53234600648394, 49.149498968464485, 50.539124668435015)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.86179343532285, 83.40878402643108, 91.73926237161531)","(129.993481095176, 132.26691293640445, 146.38787483702737)","(34.567796610169495, 32.487903809937706, 34.70194118499203)","(115.96880341880342, 119.7034188034188, 134.62257834757835)","(54.86438746438746, 49.14252136752137, 51.20484330484331)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.8647382029735, 83.11107519931049, 92.21550671550672)","(129.52216427640155, 131.80986527596698, 145.87758945386065)","(34.54845719252499, 33.17535853976532, 35.80139069969579)","(116.21801994301994, 119.30641025641026, 134.62029914529916)","(55.109330484330485, 48.13205128205128, 52.516880341880345)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.55740037950665, 82.48023402909551, 91.06499051233396)","(128.6181856599521, 130.4410480349345, 144.07733483589237)","(35.17615708274895, 32.96900420757363, 36.4867461430575)","(116.05373996337512, 118.58465981124102, 133.65896605155655)","(54.718723702664796, 48.29172510518934, 50.45259467040673)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.1982219411062, 82.3200330311336, 90.82656897884601)","(128.49718270178897, 130.4373151148049, 143.86469925341598)","(34.78099579242637, 32.998807854137446, 35.367251051893405)","(115.73517396816453, 118.66798140583181, 134.0932525707846)","(54.1179523141655, 47.54326788218794, 50.39978962131838)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(82.98756598240469, 82.54578690127077, 91.07161290322581)","(127.38605015673981, 130.16050156739811, 143.9269592476489)","(34.504252828716346, 32.64143581740148, 35.80280920795942)","(114.76034482758621, 118.49945141065831, 133.65485893416928)","(55.626531408505656, 49.24042138119391, 51.31143191572376)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.19962342169386, 82.61201358635458, 91.69321789854537)","(128.5452863696907, 131.13297321296434, 145.59871244635193)","(34.097038019451816, 32.079722959033305, 34.87511052166224)","(114.85496522125203, 118.98601450347788, 134.11388190025158)","(55.63026819923372, 48.61214264662541, 52.59681697612732)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.41120874252381, 82.66344236875139, 90.85071623717049)","(128.78799763208525, 131.17744561195798, 144.9833505993784)","(34.57721780135573, 31.774830533451222, 34.23261125847333)","(115.32751220956045, 118.76446647920675, 133.9461299393222)","(55.2824196875921, 49.29862953138815, 50.65627763041556)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.52844667409884, 82.85906726124118, 91.87225938312895)","(129.18196131354026, 131.002849002849, 145.787224471435)","(35.028565002249216, 32.54993252361673, 35.58801919328235)","(115.23850574712644, 119.10263778367226, 134.45630710285883)","(54.61567933981727, 48.74351606248158, 51.6166371942234)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(83.05518850317283, 83.30406868234415, 91.95938783128032)","(129.20447928331467, 132.48450914520345, 147.19044419559538)","(33.76662933930571, 31.937737961926093, 34.37708100037327)","(115.18551698394924, 119.67920865994775, 134.60783874580068)","(54.06412840612169, 49.11481896229937, 51.662187383352)",90,0,1.0,5.416039746751509
0,0,0,0,0,N/A,dimgray,"(82.97451708059758, 82.83431344561804, 91.69125511466362)","(128.51046798029557, 131.35106219211823, 145.4712130541872)","(34.383736971183325, 32.13028816676886, 34.690144083384425)","(115.48608590441621, 119.5426497277677, 135.61622807017545)","(53.795723213613435, 48.6370002258866, 51.34620886981402)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.13728403213382, 83.29001137155643, 92.1859799713877)","(128.67988752404912, 131.7367174781708, 146.1140298949238)","(34.37316856593163, 32.42333875980465, 36.04395441764097)","(115.92973012293591, 120.07092456535972, 135.68225794718848)","(53.511748017749326, 48.88804830144759, 50.86615261511603)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.30267438654535, 83.65819318077382, 92.06153846153846)","(129.43928359096313, 132.85486028537454, 147.11756837098693)","(34.046100340387746, 32.243599230427705, 34.45597158502294)","(116.15867913500877, 120.8927527761543, 136.2312244301578)","(53.84942169200553, 48.97133920128028, 50.82003346184622)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.85468773124167, 83.65885378126387, 92.55542400473583)","(129.68528932958412, 132.29147550688174, 146.97432292437472)","(35.30575699274826, 32.75802871096641, 35.7346455527601)","(116.36702678703567, 120.59871244635193, 136.2874056533965)","(54.06067781559864, 48.98719846085541, 51.22532188841202)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.71174568965517, 84.05031212841855, 92.88475401307967)","(130.7350624256837, 134.17523781212842, 148.81740487514864)","(33.72792806183115, 31.83315992865636, 34.03923900118906)","(116.18705410225921, 121.20942330558859, 137.27719976218788)","(54.196938168846614, 48.983427467300835, 51.4051724137931)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(84.3664676370831, 84.01874293386093, 93.19216365178066)","(131.48728094968908, 134.68011588468062, 149.09503957037876)","(34.26498021481063, 32.09793668739401, 34.57242792538157)","(116.6953787450537, 121.10161107970605, 137.17580553985303)","(55.018230638778974, 48.195308083663086, 51.92538157150933)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.96413826884053, 84.10971940382059, 92.81127982646422)","(131.29382889200562, 134.8547685834502, 149.3321879382889)","(34.47193129451194, 32.16422287390029, 34.75059349252898)","(116.57636746143058, 121.53253856942497, 137.2765778401122)","(53.860494344365314, 48.26902667225248, 50.32292975841363)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.45616912702752, 83.67597958811737, 92.68893748860944)","(130.16722676797195, 133.49985388661602, 147.79829047340738)","(34.37739143085764, 32.224921801120246, 34.239688659343855)","(116.01943308007013, 120.61710987726475, 136.69023962594974)","(53.60085836909871, 48.734414781406855, 52.452898814286755)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.89236304226918, 83.72841351501668, 92.51786707452725)","(130.43124304783092, 133.46176307007786, 147.80123748609566)","(34.882091212458285, 32.59058676307008, 35.642588987764185)","(116.1134593993326, 120.46155450500557, 135.95710511679644)","(54.14265850945495, 48.39974972191324, 50.670536707452726)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.65124838012959, 83.60518358531317, 92.24905399568034)","(131.0728948470884, 134.145370758274, 148.1963412931155)","(34.5025723025584, 32.21662958843159, 35.06966073414905)","(116.04947433518862, 120.38974781831925, 136.0832817975675)","(53.29344553913519, 48.02846195949644, 50.053639846743295)",90,0,1.0,5.601018543877943
0,0,0,0,0,N/A,dimgray,"(83.4124691611842, 83.45922423245614, 92.20984100877193)","(130.97320449561403, 133.59244791666666, 148.14953399122808)","(34.30667489035088, 32.515282346491226, 35.72875548245614)","(115.43455317982456, 119.92057291666667, 135.76610471491227)","(52.93544407894737, 47.80859375, 49.194969846491226)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(83.35936166581328, 83.2046936337259, 91.74831882573818)","(129.00444718117132, 131.589148877942, 145.34393814997264)","(35.44117446692554, 33.93889229511547, 37.012466789290826)","(115.80596606458676, 119.2591680350301, 133.8872468527641)","(53.521016418012124, 48.39396416649635, 51.160501396552895)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(83.01670258620689, 82.90486709770114, 91.30105962643678)","(127.90574712643678, 130.3139367816092, 144.26681034482758)","(34.62837643678161, 33.28627873563219, 36.141882183908045)","(115.27406609195403, 119.27658045977012, 134.23771551724138)","(54.258620689655174, 48.7426724137931, 50.557830459770116)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(83.10165822877687, 83.22077922077922, 91.91259446767921)","(128.69953775038522, 131.55315870570107, 145.67040868735785)","(34.27911071978868, 33.277129650011005, 35.48367451757282)","(114.86866241103529, 119.40956783329665, 135.29774745028982)","(54.559322033898304, 48.64326069410815, 51.19854721549637)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(87.54791090814405, 84.80400993470336, 97.11725353523214)","(130.19759132878363, 131.95551987153755, 148.59710959454034)","(41.25855452510393, 35.4405180684362, 43.0270227054685)","(117.21959052589321, 120.05997591328784, 137.39871537535126)","(61.822353693636074, 52.10921010553246, 59.83498560921011)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(87.84046266769818, 84.87859690171142, 97.1853501141574)","(131.4800061050061, 133.62484737484738, 149.55593711843713)","(40.79164133738602, 34.232674772036475, 42.358282674772035)","(118.14162543109911, 120.53373819163293, 137.60743739691108)","(61.20014930944382, 51.445315416200074, 59.567599850690556)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(88.22474747474747, 85.25040319157966, 97.41125541125541)","(129.17784256559767, 131.3137540730578, 147.21025553078374)","(42.796089864517235, 36.34436631795575, 43.86400274395473)","(117.6218487394958, 119.960756302521, 136.8175630252101)","(63.2136974789916, 53.32588235294118, 61.67823529411765)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(87.39097431425401, 84.84249643253528, 97.39004280957666)","(128.18931346123355, 130.44212779451402, 146.80973521484066)","(41.94751863009355, 36.35413033137783, 44.415015062628825)","(117.09544950055493, 119.54645631837641, 137.44712224512446)","(62.33161566513398, 53.02727128587284, 60.8882987157127)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(87.63532043010753, 85.0235182795699, 96.92636559139785)","(131.122010567297, 132.79484149054505, 148.30513070077865)","(39.62515575245743, 35.19237159075176, 42.40585629239928)","(118.84428024083196, 121.08661740558293, 137.95874384236453)","(61.19565365488112, 51.34409700933306, 59.37897676953471)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(88.99612121212121, 86.08490043290043, 98.53432034632034)","(132.56758832565285, 134.2418656612205, 150.32251082251082)","(40.85546711353163, 34.46327328585393, 42.9145370758274)","(120.64591493162922, 123.01278086992373, 140.58304129732701)","(61.84298770013056, 52.56668728097299, 60.25637325637326)",90,0,1.0,5.863634883788206
0,0,0,0,0,N/A,dimgray,"(89.94458693304536, 87.34265321274297, 99.50680008099351)","(134.6991341991342, 136.97003517316017, 152.6224972943723)","(40.48868534482759, 34.22972790948276, 41.644733297413794)","(121.75412608225108, 124.9356737012987, 142.08576839826839)","(63.16641971982759, 53.611126077586206, 62.08667834051724)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(90.12152173913043, 87.35872909698996, 99.77526755852843)","(134.86401337792643, 136.76755852842808, 152.2363210702341)","(40.12561872909699, 34.16541806020067, 41.9314381270903)","(122.738127090301, 125.32789297658863, 142.9076254180602)","(62.75832775919732, 53.174046822742476, 62.0256856187291)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(90.31667659123991, 87.68689625512769, 99.79396585946805)","(135.12379251025538, 137.40141590578273, 153.21496625645096)","(40.20246129416435, 33.743813682678315, 41.969498478232104)","(123.12438798465, 125.85305015217679, 142.89605663623132)","(62.816064575889904, 53.749305279872964, 61.09534206695779)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(91.45366266944734, 88.84575404066736, 100.52644356100105)","(140.15053834033614, 142.74894957983193, 158.11987920168067)","(38.3266150210084, 32.41038602941177, 38.98365283613445)","(124.1939052795031, 127.08294513457557, 144.3297748447205)","(63.079386645962735, 53.10403726708075, 60.61523033126294)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(91.15249562239474, 88.23778531913905, 100.24201571289107)","(141.45687120785638, 143.906861825233, 158.9326953149434)","(38.34701120797011, 32.14682440846824, 39.620049813200495)","(123.82648401826484, 126.56503764038011, 143.91324200913243)","(61.31990171990172, 50.75055282555282, 58.937653562653566)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(89.87651384083046, 87.23990218259249, 99.27264107000266)","(136.61006121905777, 138.8430928932659, 154.07046845887677)","(38.213800904977376, 32.84242746872505, 40.80303433590631)","(123.14359861591696, 125.49174873569338, 142.83058291189778)","(61.53859462336971, 51.782339632685655, 59.38647857332978)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(88.98174599082144, 86.60496055277677, 98.3233297237835)","(133.5115277777778, 135.2223611111111, 150.51125)","(39.90604258849557, 34.10253042035398, 41.12423949115044)","(121.49135042735043, 124.53825641025641, 141.57586324786325)","(61.285976855003405, 52.87658270932607, 60.42362151123213)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(88.68662721893492, 85.3515638207946, 96.99472527472527)","(133.1106065740427, 134.4418163334463, 149.43287021348695)","(40.012415654520915, 32.904655870445346, 40.77624831309042)","(120.4504913588614, 123.0729244323958, 138.73649610301592)","(61.50715249662618, 51.36761133603239, 59.44635627530364)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(88.77678828897596, 85.75935066917714, 97.57308364290198)","(133.19421600877192, 134.5374177631579, 149.95230263157896)","(39.57676037117904, 33.89110262008734, 41.482055131004365)","(121.11612685560054, 123.11835357624831, 139.8225371120108)","(61.47866980181391, 51.81585488747061, 59.38804165267047)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(88.59080962800876, 85.51858233256948, 97.14080187460156)","(131.81467557783347, 133.64967975494292, 148.421679197995)","(39.83967560823456, 34.11513135093921, 41.13738129895335)","(120.9928042763158, 122.88589638157895, 139.23759594298247)","(61.95701419213974, 51.742562772925766, 60.0970251091703)",90,0,1.0,5.880080521799188
0,0,0,0,0,N/A,dimgray,"(88.88361773574562, 85.6512301260965, 97.0669373629386)","(132.03419682017545, 133.47094298245614, 148.1546052631579)","(40.76699561403509, 34.466145833333336, 41.43085252192982)","(120.83826754385964, 122.77165570175438, 139.25726425438597)","(61.89501096491228, 51.8961759868421, 59.4250274122807)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(88.69225, 86.183875, 96.96335714285715)","(133.37305587557603, 135.38126440092165, 150.29097062211983)","(39.59288594470046, 33.438148041474655, 39.595982142857146)","(121.02359693877551, 123.82412131519274, 140.05286281179139)","(60.7093253968254, 52.03564342403628, 57.849489795918366)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(88.86652389926331, 85.87073839301011, 97.86998458112043)","(134.0448489010989, 135.971771978022, 151.15453296703296)","(39.600136752136756, 33.44553846153846, 41.52738461538461)","(121.07657967032966, 123.58454670329671, 140.1346153846154)","(61.08847863247863, 50.87138461538461, 59.08806837606838)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(89.3453739118966, 86.65421392772356, 98.40533500395674)","(136.46748878923768, 138.7314033236613, 153.78765497230282)","(39.48911896597204, 33.596346610393034, 41.04543656027433)","(121.43853864415722, 124.1777895014508, 140.47962279082037)","(59.98634924821947, 50.11131627538908, 58.30862569242944)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(90.1238024691358, 87.63362962962962, 98.68505349794239)","(138.73180762852405, 141.3265008291874, 156.08603648424543)","(38.88291873963516, 33.406699834162524, 39.5951575456053)","(121.94653594771242, 124.74764705882353, 140.76339869281045)","(60.895228758169935, 51.04581699346405, 58.27078431372549)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(89.34057415452764, 87.41017122412471, 99.06958003237072)","(136.83094713656388, 139.57172356828193, 154.98575165198238)","(38.859923245614034, 33.54488760964912, 41.07750822368421)","(121.14117248390376, 124.80772619451034, 141.47516096238564)","(60.82881241565452, 52.079419703103916, 59.13542510121457)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(89.20663334693323, 86.73099415204679, 98.62447300421597)","(134.9540158991228, 137.6554961622807, 153.2758360745614)","(39.07469846491228, 33.73478618421053, 41.59100877192982)","(121.80188933873144, 124.06558704453441, 141.06511470985154)","(60.928475033738195, 51.43623481781376, 58.52928475033738)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(89.56487610662437, 87.8094421156554, 99.1389612701701)","(139.11640522875817, 142.51960784313727, 157.64045751633986)","(38.34226965122332, 33.20815981259761, 39.68636127017179)","(121.84624798711755, 124.97391304347826, 141.53526570048308)","(59.28927792740798, 50.940682313710404, 58.12267538796973)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(89.19122592983382, 86.76332102347665, 98.67112898971247)","(136.63109997362173, 139.31700079134794, 154.2710366657874)","(38.613624373516224, 33.06284621471907, 40.45627802690583)","(121.98865734634661, 124.54451332102347, 141.40352149828541)","(59.5315220258507, 50.12892376681614, 58.55367976787127)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(89.17059397299656, 87.11441381316632, 98.30328387836474)","(135.86075774336283, 138.67464048672565, 153.805655420354)","(37.77877202643172, 32.932475220264315, 40.26211453744494)","(122.22042205582028, 125.17079646017699, 141.06827773995914)","(61.09820399864453, 52.030701457133176, 58.46716367333107)",90,0,1.0,5.6354852298994995
0,0,0,0,0,N/A,dimgray,"(89.35482646420824, 86.71129790310918, 98.45601952277657)","(133.2663768115942, 135.4104347826087, 150.5345652173913)","(41.10007215007215, 34.282611832611835, 42.346536796536796)","(121.19202898550725, 124.5473188405797, 140.7713768115942)","(62.18874458874459, 52.97943722943723, 60.58023088023088)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(90.1646728354263, 87.85135492399206, 99.5258261731659)","(136.52046899841017, 139.23529411764707, 154.2500662427133)","(39.84970983909259, 33.96274070166183, 40.9811395410182)","(123.16858770535241, 126.86552729199788, 143.63546634870164)","(61.47579794249538, 51.74723028224743, 59.679833816934845)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(90.84050375593564, 88.7582860863627, 100.44180284911144)","(139.58407079646017, 142.65512376555085, 157.6746184429909)","(39.34163314818362, 34.15373810891911, 41.369469450296876)","(123.7287610619469, 126.83078381795195, 143.42850821744628)","(61.02473253618628, 51.78514789175582, 59.70623033354311)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(90.02523952290947, 88.1793163005931, 99.89433292055008)","(136.13230789285015, 139.02743922309847, 154.0932672880141)","(40.244802189923746, 35.25705533468031, 42.52551652219253)","(122.36831128201786, 126.01603337026657, 142.6986899563319)","(61.35553672684612, 52.416737274327055, 60.25985791566187)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(90.36834843988129, 88.10315232213043, 99.82752867570386)","(137.47894532262245, 140.3884426017103, 155.4372894532262)","(40.569336945304435, 34.616486068111456, 42.07959236326109)","(122.73044755155462, 125.84294196514078, 142.12986018004213)","(61.00127129417747, 51.938850750063565, 60.05828883803712)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(89.23607246952835, 86.90876722310546, 98.71598436671967)","(134.93508214096448, 137.42196608373078, 152.07531796502386)","(39.66759406465289, 34.58233969263381, 41.94183889772125)","(122.16441441441441, 124.7244965553789, 141.58068362480128)","(60.17719925808161, 50.906266560678326, 59.266096979332275)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(88.79057956244056, 86.39696290256829, 98.53915273814377)","(133.72795216741406, 136.3458350319337, 151.83109118086696)","(39.69160211985324, 33.81580377768719, 41.95529283870091)","(121.64281831770622, 124.25879874983013, 141.36030710694388)","(60.0999456447887, 51.167414050822124, 59.009919826063324)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(88.75953278947281, 86.70686360842042, 98.39781015833984)","(136.6183574879227, 139.50080515297907, 154.65814546430488)","(38.019434982969344, 33.268349696119685, 40.15714953583116)","(121.72374338624338, 124.94715608465609, 141.2369708994709)","(59.00473996050033, 49.517972350230416, 57.96366030283081)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(88.55516491482422, 87.15820949619427, 98.86417180137731)","(134.58812845103168, 137.7980238302819, 152.75501307759373)","(38.03847822942283, 33.72103283668451, 41.35252422971214)","(120.73060156931125, 125.22108398721302, 141.97537053182214)","(61.21416172428757, 52.29046723564299, 59.80876609286851)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(89.33779555555556, 86.89420444444444, 98.6592888888889)","(134.46050179211468, 136.96143369175627, 152.28860215053763)","(39.553548387096775, 33.57440860215054, 41.15784946236559)","(121.42638447971781, 124.73622574955908, 141.3958377425044)","(61.836754850088184, 52.25312169312169, 59.73340388007055)",90,0,1.0,5.423547744281269
0,0,0,0,0,N/A,dimgray,"(89.33874015748032, 86.91699037620297, 99.50400699912511)","(134.65227513227512, 137.0079012345679, 152.7336155202822)","(39.832239858906526, 33.64268077601411, 42.67626102292769)","(121.62909722222223, 124.82381944444444, 141.705)","(61.17583333333334, 52.143819444444446, 60.84493055555556)",90,0,1.0,5.612054628691566
0,0,0,0,0,N/A,dimgray,"(89.5768433988764, 86.66035814606741, 98.25238764044944)","(134.59199042792793, 136.88661317567568, 152.21473817567568)","(40.22323430493274, 33.491101457399104, 40.66661995515695)","(121.64984515765765, 124.69890202702703, 142.04363738738738)","(62.18799047085202, 51.96062219730942, 58.52291199551569)",90,0,1.0,5.612054628691566
0,0,0,0,0,N/A,dimgray,"(88.49374183343649, 85.73246337940995, 97.6385908809573)","(134.6155925155925, 136.78115038115038, 151.82196812196813)","(37.783575883575885, 32.14317394317394, 40.79265419265419)","(121.58681408681409, 123.57773682773683, 140.22297297297297)","(59.91946491946492, 50.38929838929839, 57.676426426426424)",90,0,1.0,5.612054628691566
0,0,0,0,0,N/A,dimgray,"(87.98671955846844, 85.7697999310107, 97.15938254570541)","(134.29727492238703, 136.94066919627457, 151.34605036219386)","(37.327009313556395, 32.30720938254571, 38.77723352880304)","(121.26367713004484, 123.46912728527079, 140.37723352880303)","(59.05891686788548, 50.36219385995171, 58.13701276302173)",90,0,1.0,5.612054628691566
0,0,0,0,0,N/A,dimgray,"(86.94741071428571, 84.673875, 95.95908928571428)","(131.47947868663596, 133.91813076036865, 148.676267281106)","(37.2996831797235, 32.598286290322584, 39.34360599078341)","(118.3501275510204, 121.19274376417233, 137.57575113378684)","(60.57915249433107, 50.94139739229025, 58.17885487528345)",90,0,1.0,5.612054628691566
0,0,0,0,0,N/A,dimgray,"(87.40931180691454, 85.18180039138943, 96.33612198303979)","(135.791128506197, 138.29275929549902, 152.67560339204175)","(37.52472276581866, 32.81513372472276, 39.26190476190476)","(117.33144161774298, 120.05844748858448, 136.75838225701239)","(58.98995433789954, 49.56086105675147, 56.64859752120026)",90,0,1.0,5.612054628691566
0,0,0,0,0,N/A,dimgray,"(87.49307308663259, 85.29901176035959, 96.91262853272582)","(135.7261963798661, 138.71503843292834, 153.6687329531366)","(38.53149020580213, 32.83424249938012, 40.968013885445075)","(116.52788990825688, 119.32385321100918, 136.3348623853211)","(59.17700305810398, 50.33559633027523, 56.6897247706422)",90,0,1.0,5.612054628691566
0,0,0,0,0,N/A,dimgray,"(89.42979865771812, 86.51302013422819, 98.62768083519761)","(140.04246246246245, 142.6100900900901, 157.92486486486487)","(39.81621621621622, 33.653393393393394, 41.021501501501504)","(115.99757037037037, 118.59365925925925, 135.4704)","(61.876266666666666, 51.2381037037037, 60.11650370370371)",90,0,1.0,5.612054628691566
