time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,-18.191,-13.323,178.756,-5.810733051047508,A,darkslategray,"(43.20217735845925, 55.96644345423315, 54.94332561632355)",0
0.7075529098510742,-18.287,-13.515,178.756,-5.841211856060914,A,black,"(5.835755801016457, 11.30893360984771, 19.593835390873245)",0
0.9717168807983398,-18.423,-13.435,178.756,-5.884384481145887,A,darkslategray,"(38.15156359971152, 41.267849539913286, 44.00825462476214)",0
1.3094713687896729,-18.557,-13.375,178.756,-5.926915778556642,A,darkslategray,"(38.069246768426844, 41.19018151815182, 43.977421960946096)",0
1.571220874786377,-18.658,-13.394,178.756,-5.958809952929945,A,darkslategray,"(37.774769080366774, 40.77717098166127, 43.59668284789644)",0
1.7865567207336426,-18.766,-13.44,178.756,-5.992881697643435,A,darkslategray,"(38.00962840379118, 41.17998930177357, 43.72652658676429)",0
2.0054612159729004,-18.846,-13.475,178.756,-6.018432716116865,A,darkslategray,"(38.71490062350601, 41.82217541748157, 44.54870200424586)",0
2.2015702724456787,-18.843,-13.469,178.756,-6.017290029239281,A,darkslategray,"(40.453611446591516, 43.506130904455176, 46.528230676328505)",0
2.3959665298461914,-18.808,-13.465,178.756,-6.006280343326235,A,darkslategray,"(41.47290339835849, 44.52491516640757, 47.59955201176805)",0
2.5837409496307373,-18.526,-13.493,178.756,-5.916784334357447,A,darkslategray,"(43.91967435321058, 47.06763821887707, 50.51505737546199)",0
2.781104564666748,-17.545,-13.547,178.756,-5.605728328603034,A,darkslategray,"(46.66547287663793, 49.74186978070473, 53.68499219227375)",0
2.9703774452209473,-16.298,-13.587,178.756,-5.209368074831519,A,darkslategray,"(48.15162076794826, 51.43281918949035, 55.58500129862513)",0
3.188972234725952,-14.209,-13.841,178.756,-4.544725864085646,A,darkslategray,"(49.80364560889425, 52.72156338877876, 57.70112039989658)",0
3.396299123764038,-11.938,-14.224,178.756,-3.820653171658392,A,darkslategray,"(49.575025354969576, 52.60125084516565, 57.76405510480054)",0
3.5890016555786133,-9.434,-14.511,178.756,-3.020922983832619,A,darkslategray,"(48.06564291026819, 51.425331408321306, 56.771719823248894)",0
3.783494710922241,-7.106,-14.595,176.521,-2.305131357093268,A,darkslategray,"(47.38222349789514, 50.785634763246705, 56.32674912152524)",0
3.972822666168213,-4.895,-14.482,172.824,-1.6222583351318787,A,darkslategray,"(45.09788729961305, 48.29138163349917, 53.37366984521835)",0
4.168682098388672,-2.744,-14.338,170.051,-0.9243638421258535,A,darkslategray,"(41.97051075268817, 45.00232974910394, 49.07258064516129)",0
4.352837085723877,-0.675,-14.128,166.133,-0.2327237840442933,A,darkslategray,"(41.313885215551444, 44.481715595521464, 48.5368950013224)",0
4.568049669265747,2.37,-13.749,163.195,0.8321895024094028,A,darkslategray,"(42.1033436677001, 45.027127712771275, 48.9540704070407)",0
4.777782201766968,6.176,-13.327,160.991,2.1968224665467146,A,darkslategray,"(45.83343108504399, 48.71800745026552, 53.02920662598082)",0
4.965757131576538,12.321,-12.955,159.338,4.421695994686023,A,darkslategray,"(51.72915938228438, 54.19826631701632, 59.02011946386946)",0
5.172604084014893,19.254,-12.98,158.099,6.943393987110762,A,darkslategray,"(51.5326335414831, 54.226755545339614, 59.003856517130856)",0
5.403231620788574,24.812,-13.026,157.169,8.971307391853118,A,darkslategray,"(51.073182486324974, 53.6457444757705, 58.370442661268946)",0
5.640576362609863,28.76,-13.089,156.472,10.415023836704407,A,darkslategray,"(52.34191194239041, 55.008651104344885, 59.66484220192354)",0
5.847790956497192,31.445,-13.357,155.949,11.399961609664384,A,darkslategray,"(54.21593276681415, 57.098936020787974, 62.30571552309385)",0
6.057043790817261,32.711,-13.586,155.556,11.87538687529179,A,darkslategray,"(55.55413782904466, 59.54916888494528, 64.9172611653357)",0
6.286346197128296,33.108,-13.84,155.262,12.03732379384829,A,darkslategray,"(53.50487891737892, 57.75504510921178, 62.60300332383666)",0
6.487268447875977,33.544,-14.031,155.042,12.207882603569006,A,darkslategray,"(50.59174603923048, 54.49297434930215, 58.850964258770276)",0
6.702657222747803,35.423,-14.042,153.198,13.019282852441973,A,darkslategray,"(52.59669157829439, 56.29345109739167, 60.245703482704634)",0
6.941400527954102,38.256,-13.777,150.277,14.282229768239002,A,darkslategray,"(51.68978808735401, 55.44362961807181, 59.373485203099804)",0
7.166224002838135,40.399,-13.619,146.672,15.399739969618055,A,darkslategray,"(48.62120939366664, 52.45001227395467, 55.972746365545646)",75.0
7.8659844398498535,43.443,-13.451,143.967,16.791613158767326,A,darkslategray,"(50.696935933147635, 55.5804352022946, 57.8123665848479)",60.0
8.571314334869385,42.795,-12.417,144.892,16.454812145451424,A,darkslategray,"(74.11141310606934, 77.01457253637376, 79.64412453453107)",45.0
