time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score,fpsvalue
0,0,0,0,0,N/A,black,"(2.8475659111933393, 3.5599416049953745, 4.509337419056429)","(4.632169287696577, 6.152520814061055, 7.491327474560592)","(0.9543246993524515, 0.9473866790009251, 1.1703283996299723)","(5.537234042553192, 6.7368177613321, 8.506822386679001)","(0.26653561517113783, 0.40304116558741904, 0.8688714153561518)",90,0,1.0,0
0,0,0,0,0,N/A,black,"(28.062631455947653, 25.43232453065358, 31.22100179169588)","(42.783114651671355, 42.33676975945017, 52.566541705716965)","(11.841647241647241, 5.072882672882673, 8.706138306138307)","(45.34504842236801, 45.10332708528585, 53.29326772883474)","(12.444832944832944, 9.403885003885003, 10.540714840714841)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(28.310831965899016, 26.53635489164262, 32.414568362285216)","(43.72126524390244, 45.02621951219512, 55.35480182926829)","(11.716626213592233, 5.995676577669903, 8.456462378640778)","(46.57733583489681, 46.434446529080674, 55.73350844277674)","(11.372218073188947, 8.842494398805078, 10.32068707991038)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(29.354952146171694, 26.69862964037123, 32.606275377030165)","(45.14985465116279, 45.61061046511628, 55.870494186046514)","(13.334852430555555, 6.026331018518518, 8.463831018518519)","(47.61031976744186, 46.84135174418605, 56.24978197674419)","(11.482421875, 8.497034143518519, 10.058159722222221)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(28.638245412844036, 26.903191896024463, 32.394170489296634)","(43.95015290519878, 45.33058103975535, 56.30351681957187)","(12.352064220183486, 6.133256880733945, 8.556651376146789)","(46.879663608562694, 47.386620795107035, 55.82920489296636)","(11.371100917431193, 8.76230886850153, 8.88730886850153)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(28.75400282777332, 27.155011655011656, 32.989586915816425)","(44.12256779531178, 45.89673663244982, 56.709744139727285)","(12.861685093404498, 6.310865421273351, 8.33511246664125)","(47.08595066646239, 47.69718094070783, 57.25900107246821)","(11.102554327106366, 8.89797941288601, 9.877697293175753)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(29.00470018515881, 27.066532545221477, 32.423497365047716)","(44.558752141633356, 45.606867504283265, 55.79990005711022)","(13.273373117362887, 6.502415458937198, 8.794899119067917)","(46.81660479725871, 47.43218161050828, 55.25028555111365)","(11.53125888036374, 8.912617220801364, 10.072108553566354)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(28.475403377110695, 26.644727954971856, 32.403189493433395)","(44.39954971857411, 44.79519699812383, 55.675046904315195)","(12.206754221388367, 5.641425891181989, 9.000075046904316)","(46.00945590994372, 46.97110694183865, 55.02326454033771)","(11.285853658536585, 9.171181988742964, 9.91437148217636)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(33.689274898577224, 32.32000076186123, 40.02797935356075)","(46.657712438423644, 47.79341133004926, 59.32419950738916)","(22.350490196078432, 15.614813112745098, 21.112208946078432)","(48.98097764304661, 49.872754831375524, 59.96945812807882)","(16.93054298642534, 16.14079939668175, 19.902790346907995)",90,0,0.9990234375,0
0,0,0,0,0,N/A,black,"(34.02684955219387, 32.06969218032663, 40.39378716038233)","(46.99689016990291, 47.66284890776699, 59.892672936893206)","(22.272603155339805, 15.60034890776699, 21.289441747572816)","(49.04846900672143, 49.55444361463779, 60.818446601941744)","(17.808140403286036, 15.447647498132936, 19.5806572068708)",90,0,0.9990234375,0
0,0,0,0,0,N/A,darkslategray,"(34.23137852246763, 32.64126047220107, 40.80346534653465)","(46.94493526275704, 48.423914699162225, 59.827875095201826)","(22.5019801980198, 16.26930693069307, 20.962223914699162)","(49.625971058644325, 50.01210967250571, 61.77928408225438)","(17.852627570449354, 15.85971058644326, 20.644478293983244)",90,0,0.998046875,0
0,0,0,0,0,N/A,black,"(32.50298789420927, 30.717075333487546, 38.34455239417071)","(45.27536907536908, 47.067210567210566, 57.49145299145299)","(19.364724164724166, 13.162315462315462, 17.936519036519037)","(48.36363636363637, 48.35889194980104, 59.01591674318947)","(17.002678298132842, 14.26163146617692, 18.91521273339455)",90,0,0.9990234375,6.618705124538605
0,0,0,0,0,N/A,black,"(30.88033626437337, 28.85961928688762, 35.2634843946275)","(45.17657165169855, 45.31800078094494, 55.80944943381492)","(17.36060606060606, 10.343434343434344, 14.078399378399379)","(47.01053684048608, 47.149669281648976, 55.97100446085218)","(14.137970615243342, 12.770431588613407, 15.392179369452096)",90,0,0.998046875,6.618705124538605
0,0,0,0,0,N/A,black,"(30.635193635193634, 29.1997581997582, 35.65282165282165)","(44.55508640237704, 46.061615450778014, 56.51794510907811)","(15.930594460006224, 11.084267040149394, 15.112356053532524)","(47.77871608413481, 47.676362499022595, 56.681679568379074)","(14.428649237472767, 12.150015561780268, 14.504668534080299)",90,0,0.998046875,6.618705124538605
0,0,0,0,0,N/A,black,"(31.016954997413645, 29.205050098664675, 35.67003850796023)","(45.014092140921406, 46.474332171893145, 56.37700348432056)","(16.77970411465557, 10.768916628139928, 15.27384805054708)","(47.89893292682927, 47.76577743902439, 56.75167682926829)","(14.520175970873787, 11.96556432038835, 14.483768203883495)",90,0,0.9970703125,6.618705124538605
0,0,0,0,0,N/A,black,"(30.989800486618005, 28.95556204379562, 36.03651581508516)","(45.20338316286389, 45.832022029897715, 57.63273013375295)","(17.363764484810524, 10.610710930159724, 14.438928906984028)","(47.462485481997675, 47.600929152148666, 57.80170344560589)","(14.086762212975804, 11.9264139312683, 14.481507165973186)",90,0,0.9990234375,6.618705124538605
