time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score,fpsvalue
0,0,0,0,0,N/A,darkgray,"(156.96081462455606, 154.77309265601218, 159.66252853881278)","(182.72548833079654, 188.25637366818873, 193.79410832064943)","(198.3705289193303, 208.4502473363775, 217.5343734145104)","(126.64954337899543, 112.02238711314054, 110.5927828513445)","(120.09769786910198, 110.36336250634196, 116.72884956874682)",90,0,1.0,0
0,0,0,0,0,N/A,darkgray,"(155.8587804414003, 153.48267852612886, 157.46518264840182)","(181.8238521055302, 187.1129185692542, 191.70947488584474)","(197.73154490106546, 207.36314053779807, 215.95265728056825)","(125.3615233384069, 110.85473744292237, 108.16644469812277)","(118.51820142059869, 108.59991755454084, 114.03215372907154)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.66629407661085, 153.2046787798072, 157.08037639523084)","(181.68188736681887, 187.0445522577372, 191.19799594114662)","(197.58942161339422, 206.9505961440893, 215.36215753424656)","(125.19463470319634, 110.50012683916793, 108.16473236935566)","(118.19923262303399, 108.3234398782344, 113.59661973617453)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.7235936707255, 153.27899067732116, 156.9130834601725)","(181.82242516489092, 187.10822552004058, 191.01223997970573)","(197.47742262810755, 206.9133054287164, 215.2121385083714)","(125.38660578386606, 110.61897513952309, 107.96404109589041)","(118.20792110603755, 108.47545662100457, 113.46391425672248)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.6880397987915, 153.358426397545, 157.00823341453383)","(182.06982496194826, 187.34544647387114, 191.44910578386606)","(197.3279109589041, 206.9552574835109, 215.14894089294773)","(125.29998106180166, 110.82867243229595, 108.11646991982829)","(118.36790606653621, 108.70794141783978, 113.74506028659806)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.7633585371255, 153.14448416590213, 156.6287212502768)","(181.88787417554542, 186.99616311516996, 190.98392313546424)","(197.50776889903602, 206.60134449518011, 214.78630771182142)","(125.52698693264314, 110.76320939334639, 107.6392904488353)","(118.44356416892873, 108.61956315889148, 113.53168991856575)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.66327628207156, 152.99586351988359, 156.5848967066342)","(181.765632927448, 186.71483384069, 190.7995624048706)","(197.35914510400812, 206.48982115677322, 214.57613521055302)","(125.26706016034342, 110.55034404393662, 107.83359636386592)","(118.5737011552301, 108.63035793194874, 113.55520484817878)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.62269945953668, 152.95766767457917, 156.64219899526202)","(181.69805236270753, 186.68764367816092, 191.0086526181354)","(197.1505580923389, 206.3199200913242, 214.5216577879249)","(125.62987446368982, 110.8092483712061, 108.12884156999841)","(118.29619342213245, 108.35648002020075, 113.2367590429897)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.6358790217976, 152.97499129994623, 156.77905027049258)","(181.8365043125317, 186.74949264332827, 191.02869736174532)","(197.20785768645356, 206.3349188229325, 214.58720192795536)","(125.24660690612966, 110.6083896218673, 108.10472823685373)","(118.56486332933527, 108.6087052585064, 113.8198030427372)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.587419722231, 152.84158783890663, 156.5072605903382)","(181.8062531709792, 186.70532090309487, 190.9462519025875)","(197.22006595636734, 206.16948883815323, 214.50992516489092)","(125.17640931759358, 110.35827914904363, 107.63540811817435)","(118.45963007385897, 108.53506723060413, 113.36345558992488)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.17812953727667, 152.69766744523704, 156.34713717568334)","(181.43276939587147, 186.8204343160154, 190.901331986617)","(196.60548576478757, 206.08345432737832, 214.25907455337415)","(124.60627485638533, 109.7988763335648, 107.1121141342087)","(118.06798813206237, 108.08790480398964, 113.11602802853355)",90,0,1.0,11.428042316742497
0,0,0,0,0,N/A,darkgray,"(155.12730691442295, 152.59706421438503, 156.36675199089873)","(181.0930048198884, 186.26937468290208, 190.62373160832064)","(196.7643927941547, 206.27147896195515, 214.59432476694383)","(124.52654109589041, 109.78513444951801, 106.89814814814815)","(118.09375787351978, 108.00009448223734, 113.24732300327538)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(155.0087413000812, 152.4369861825978, 156.0589978639384)","(181.13587645865044, 186.3879375951294, 190.53174150177574)","(196.73551272360797, 206.16808390022675, 214.49924414210128)","(124.39009532226501, 109.56047598005176, 106.51628685057761)","(118.05479795604877, 107.9737295839995, 113.0132919527258)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(155.18614113260017, 152.7664565162432, 156.47000221210973)","(181.27425799086757, 186.6203386605784, 190.65753424657535)","(196.52872260015118, 206.30820105820106, 214.60588309397832)","(124.82924277016743, 109.92510147133434, 107.16282978183663)","(118.08330183925422, 108.15104560342655, 113.35090702947846)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(155.13441039837087, 152.74959431080566, 156.32502068219424)","(181.16130268199234, 186.47260536398468, 190.560472541507)","(196.38907914764079, 205.94736174530695, 214.31751014713345)","(124.9455938697318, 110.2624521072797, 107.41714559386973)","(118.01315956367326, 108.25592973110096, 112.90445839675291)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(155.04575585840513, 152.51748654123546, 156.05554548392436)","(181.0091958396753, 186.42529173008626, 190.4716514459665)","(196.50541698160745, 206.00828294280674, 214.34782060972537)","(124.71889400921658, 109.66984407550028, 106.5365507228079)","(118.2297250697514, 108.30740775572902, 113.18956707106805)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(154.9247885614295, 152.34010672425887, 155.59356501588252)","(180.878932014206, 186.10749619482496, 190.11336250634196)","(196.42428823381204, 206.14008566389518, 214.24697656840513)","(124.35749005744587, 109.27441449403447, 105.91673505460514)","(118.31709457976739, 108.17765447192701, 112.42236433744004)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(154.81490240121485, 152.14045841374292, 155.3876269416938)","(180.51829654997462, 185.91419330289193, 189.9339802130898)","(196.265632927448, 205.7878932014206, 213.9418125317098)","(124.40653999116218, 109.12685436525472, 105.60747427561391)","(118.37860614860173, 108.13575531847736, 112.49627548765861)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(155.01118227343792, 152.3409918811457, 155.6280723474838)","(180.87464878671776, 186.11637931034483, 189.98113026819922)","(196.01829654997462, 205.51179604261796, 213.59126078132928)","(124.83438741458764, 109.7483870967742, 106.25631654218974)","(118.59519601035288, 108.32662079414179, 113.00505018622562)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(155.02381938361074, 152.6046826471291, 155.81478856414748)","(181.06210089399744, 186.51200510855682, 190.34013409961685)","(195.79958492975734, 205.2772030651341, 213.3052043422733)","(124.92223105037343, 110.26683616716987, 106.83114571746385)","(118.61925949467663, 108.76167169871286, 113.20670586365803)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(154.94466034880944, 152.3910089989647, 155.81213665684479)","(180.78738825031928, 186.2124521072797, 190.44961685823756)","(195.71005747126438, 205.19830779054917, 213.17777777777778)","(124.96113141585889, 109.98099475607818, 106.62958843159066)","(118.62701414269823, 108.57149213411728, 113.41554107738757)",90,0,1.0,15.022305502277725
0,0,0,0,0,N/A,darkgray,"(154.9268167294125, 152.4340615014711, 155.70644436711063)","(180.84107052257738, 186.15445839675291, 190.18623160832064)","(195.94387366818873, 205.43442415017756, 213.27904616945713)","(124.67912379268985, 109.77706584180292, 106.31942427877028)","(118.55163815415693, 108.76993245375924, 113.46527996969888)",90,0,1.0,13.90346187969956
0,0,0,0,0,N/A,darkgray,"(154.5300267674382, 151.63663202645253, 154.98733270351127)","(181.10507543715676, 186.20633167098038, 190.1739789154725)","(196.0212107821476, 205.5024304021211, 213.4331797235023)","(125.40329269825311, 109.56472288550961, 106.16501193917306)","(115.90275857735327, 105.67871056931004, 110.60666708558502)",90,0,1.0,13.90346187969956
0,0,0,0,0,N/A,darkgray,"(155.5967753324703, 153.32190969361736, 156.64509826997764)","(181.50725964269932, 186.88311975254086, 190.8920207057635)","(197.39875858177373, 206.9349509389009, 214.89419731026052)","(127.21716727409827, 112.43914163629509, 108.88318461731808)","(116.55691818011609, 107.37945453410723, 112.24227672720464)",90,0,1.0,13.90346187969956
0,0,0,0,0,N/A,darkgray,"(159.89382774366243, 157.64548102660999, 160.73835616438356)","(182.04223218231172, 187.41869200176757, 191.51294110220314)","(197.3466952843886, 207.1979988637081, 215.0833912000505)","(134.5723890913661, 120.30180972728415, 116.97929496041222)","(125.88739474676386, 116.02730300364459, 119.76825436722383)",90,0,1.0,13.90346187969956
0,-5.235,-18.086,169.819,-1.7656250076926119,A,darkgray,"(162.45271763146266, 161.45371188687582, 165.2695221261284)","(182.3020011362919, 187.90455148033584, 191.99106748311343)","(197.92494160722177, 207.89309387033646, 216.04014898049365)","(139.17615680828231, 126.55053342592008, 123.96546935168234)","(130.40777097405467, 123.46666877091093, 129.08140268922418)",90,0,1.0,13.90346187969956
0.04111123085021973,-5.143,-18.037,169.818,-1.7347232355376647,A,darkgray,"(170.52953042328042, 172.67522321428572, 178.29542824074073)","(182.9578373015873, 188.84540343915344, 192.9465277777778)","(198.96669973544974, 209.10082671957673, 217.21851851851852)","(143.6328373015873, 134.5909060846561, 133.91094576719576)","(156.56074735449735, 158.16375661375662, 169.1057208994709)",90,0,0.9990234375,13.90346187969956
0.09950852394104004,-5.135,-17.879,169.818,-1.7320583653998138,A,darkgray,"(172.08699892386332, 175.40781376109766, 181.52345641646488)","(183.36063915857605, 189.43291531823084, 193.66450916936353)","(199.04871224379718, 209.3190399137001, 217.69569174757282)","(142.8492351046699, 135.70729334406872, 136.05458266237252)","(163.2741210413312, 167.40358293075684, 178.91243961352657)",90,0,0.9951171875,13.90346187969956
0.15720558166503906,-5.099,-17.851,169.818,-1.7198036465112967,A,darkgray,"(172.44079651941098, 175.33401941097725, 181.5564424364123)","(183.44551798174987, 189.51633789586688, 194.17431561996779)","(199.0980609232421, 209.86694847020934, 218.47101449275362)","(141.90631677350427, 134.1159188034188, 134.42674946581195)","(165.49435763888889, 168.07108039529913, 179.39182692307693)",90,0,0.9970703125,13.90346187969956
0.21351146697998047,-5.011,-17.922,169.818,-1.6900998406243068,A,darkgray,"(173.37554074298507, 176.27675099732363, 182.63854803144304)","(183.16192020539847, 189.57639944596465, 194.18651396912267)","(199.48339371980677, 210.37701288244767, 219.06461352657004)","(142.82845174149523, 134.8905780210128, 135.75575149488193)","(167.88422571121848, 170.06796833064948, 181.30193236714976)",90,0,0.9990234375,13.90346187969956
0.2716820240020752,-4.914,-17.914,169.818,-1.6575646434775484,A,darkgray,"(174.27194182628966, 177.0924293098206, 183.41626972061755)","(183.8923009357792, 190.21266173440085, 194.87463261376305)","(199.00347961217525, 209.78933144150537, 218.81314820445255)","(145.35120435120436, 137.47991621904666, 138.11604337691296)","(168.8407824059998, 170.8878078443296, 181.86125468734164)",90,0,0.9990234375,13.90346187969956
0.35251903533935547,-4.842,-17.969,169.818,-1.633162526842182,A,darkgray,"(174.408323560925, 177.3646725329239, 183.59382777501244)","(183.65177540905697, 190.14603842759183, 194.6981804603164)","(198.8804948759439, 209.98321197411002, 218.8647855987055)","(145.84659302050608, 138.06844363366102, 138.60386473429952)","(169.28284353193774, 171.29575952764358, 182.19682635534085)",90,0,1.0,15.839221235164505
0.4183366298675537,-4.788,-18.01,169.818,-1.614860541009802,A,darkgray,"(174.52978627805047, 177.44347516467866, 183.65700212789406)","(183.5146512024561, 189.7373358348968, 194.1639774859287)","(199.23787262872628, 210.21070460704607, 219.15877371273712)","(146.02525629710095, 138.25354742345033, 138.6484486387399)","(169.3690668824164, 171.60386326860842, 182.64020361380798)",90,0,1.0,15.839221235164505
0.49271249771118164,-4.777,-18.01,169.818,-1.611391139331358,A,darkgray,"(174.41270030583644, 177.5296593203445, 183.7087908811327)","(183.09639380227617, 189.41046208693268, 193.8184217743041)","(199.0359477124183, 210.06175108932462, 219.1661220043573)","(146.07143100801636, 138.63854681903462, 138.81548695207232)","(169.47269647696476, 172.0365514905149, 183.01551490514905)",90,0,0.9990234375,15.839221235164505
0.5508787631988525,-4.709,-18.041,169.818,-1.588274271811111,A,darkgray,"(174.56488242150007, 177.76324900589606, 184.03289112847938)","(183.024852598382, 189.47449609214314, 194.10153571918278)","(198.71911421911423, 209.96356094885508, 219.12930207047853)","(146.808240778829, 139.55316742081448, 139.83103661044836)","(169.70732208967502, 172.06177156177156, 183.06969011380775)",90,0,1.0,15.839221235164505
0.6137230396270752,-4.657,-18.095,169.818,-1.5709362777480298,A,darkgray,"(174.8824259666365, 178.16332600543126, 184.16061899219795)","(183.35145354887948, 189.8578713661278, 194.22358287656976)","(198.6946846257191, 210.02635295738745, 219.07857659581796)","(147.66828914664458, 140.42484810825738, 140.453603976802)","(169.84214315096668, 172.3752228163993, 182.87158919511862)",90,0,1.0,15.839221235164505
0.6743743419647217,-4.649,-18.165,169.818,-1.5681903632942618,A,darkgray,"(174.801097571515, 177.95064385100682, 184.1298591305851)","(183.0942204953861, 189.58683133282454, 193.89932699646153)","(198.72734162389335, 210.24506527954804, 219.35933032484758)","(147.4759245125928, 139.96902102268785, 140.4053979046694)","(169.77381239450204, 171.817423955355, 182.6179337903476)",90,0,0.9990234375,15.839221235164505
0.7267069816589355,-4.582,-18.309,169.818,-1.545615269371665,A,darkgray,"(175.08484618829448, 177.42064831720003, 183.563040407868)","(183.35064935064935, 189.3949498777085, 193.79517034689448)","(198.8543180956974, 210.00172241551553, 219.60928726445968)","(147.70054083847188, 139.14885114885115, 139.2094112783768)","(170.43387646835922, 171.137069826725, 181.63829274174103)",90,0,1.0,15.839221235164505
0.7809021472930908,-4.532,-18.387,169.818,-1.528683632060541,A,darkgray,"(175.05455930208404, 177.72632070899397, 183.88836287474902)","(183.45876895381846, 189.52333310254102, 193.88080731150038)","(198.13227861247663, 209.32635186595581, 219.01637471439452)","(147.94059405940595, 140.2156061760022, 140.26064529529876)","(170.6865955826352, 171.83999169147685, 182.3956241778024)",90,0,0.9990234375,15.839221235164505
0.8724627494812012,-4.525,-18.445,169.818,-1.526242873346338,A,darkgray,"(174.95240085324974, 177.7055591833181, 184.00350877192983)","(183.3504309438722, 189.6482026487282, 194.02042603881998)","(196.89006018856765, 208.29962077723272, 218.12904011411473)","(149.112850369544, 141.18895551526984, 141.5354204434528)","(170.4841791871495, 171.7237762237762, 182.32039742435782)",90,0,0.9990234375,15.839221235164505
0.9372453689575195,-4.58,-18.52,169.818,-1.5449283650838137,A,darkgray,"(174.53909062314332, 177.14179743473247, 183.34838185440185)","(182.8475229486371, 189.08142386658258, 193.58748510966296)","(196.0307266484479, 207.23659869665755, 217.181592039801)","(149.1233091619021, 141.20307488495328, 141.30152698368428)","(170.30232882443173, 171.25418351694324, 181.54110305396736)",90,0,0.9970703125,15.839221235164505
1.0000066757202148,-4.53,-18.575,169.818,-1.5281684446137422,A,darkgray,"(173.97335127389647, 176.6444972564918, 182.86904553874112)","(182.39800995024876, 188.74854600238245, 193.27846682082546)","(194.25015766239227, 205.57637867003012, 215.57960199004975)","(149.28064426160927, 141.43320317947288, 141.40918281969041)","(170.10667968205271, 171.02300934318785, 181.42239576070284)",90,0,0.9990234375,15.338907140415941
1.0611026287078857,-4.493,-18.647,169.818,-1.5155983320947262,A,darkgray,"(173.75917144346013, 176.327410109432, 182.75958832725377)","(182.08980616371497, 188.3971552084786, 193.16713150188258)","(193.47638994668696, 204.8864501834799, 215.2149830367652)","(149.3064774787338, 141.1880142239576, 141.42678845349323)","(170.05127051166656, 170.67669459253617, 181.0131897805165)",90,0,0.9990234375,15.338907140415941
1.1235034465789795,-4.526,-18.732,169.818,-1.5266870648354438,A,darkgray,"(173.12246006830648, 175.42214613447408, 181.7101373029289)","(181.0923630824621, 187.28899813058229, 191.7979990306723)","(193.28207508250824, 204.74377750275028, 214.97363173817382)","(148.34954649311084, 139.60375268296062, 139.70563594821022)","(169.6491680418042, 169.88572607260727, 180.14163916391638)",90,0,0.99609375,15.338907140415941
1.1922695636749268,-4.581,-18.765,169.818,-1.5452615036981883,A,darkgray,"(172.8556105610561, 175.2337849574431, 181.536546812576)","(180.7616092595175, 186.98772835029982, 191.50833217124529)","(192.91102956449492, 204.2062590874472, 214.56823374645157)","(148.47040161762655, 139.94547482917307, 140.0227304420583)","(169.16416257010317, 169.63110157169564, 179.82631724710933)",90,0,0.9990234375,15.338907140415941
1.2714293003082275,-4.622,-18.759,169.818,-1.5591921200210808,A,darkgray,"(172.55030118396456, 174.95031330056082, 181.33425361766945)","(180.62736273627362, 186.8088001107803, 191.44443675136745)","(192.4022017586374, 203.6973274250502, 213.994945648411)","(148.0956172540331, 139.64048327909714, 139.76500726995778)","(169.07602298691407, 169.65464238731565, 180.13262480094164)",90,0,0.998046875,15.338907140415941
1.3332195281982422,-4.653,-18.816,169.818,-1.5696399614412153,A,darkgray,"(172.17902961236294, 174.5262194595528, 180.66094276094276)","(180.36093609360935, 186.74409748667173, 191.03229938378453)","(191.01730942325003, 202.37931870110089, 212.6164924184726)","(148.41761686589274, 139.78828068483242, 139.79947638568328)","(169.0533604326708, 169.39057494229908, 179.40400978332013)",90,0,0.9951171875,15.338907140415941
1.389596700668335,-4.646,-18.797,169.818,-1.5672181231364597,A,darkgray,"(172.0973250887044, 174.4396896207241, 180.6484377691274)","(180.61407557959282, 186.92045885149332, 191.33511316269937)","(190.2247063281546, 201.53050397877985, 211.78938303076234)","(148.59130524647767, 140.08184918529747, 140.10182920527748)","(168.9592132005925, 169.22594646732577, 179.3674256777705)",90,0,0.9990234375,15.338907140415941
1.4486818313598633,-4.641,-18.783,169.818,-1.5654017407224567,A,darkgray,"(171.84397710133004, 174.0923231180584, 180.2316005073358)","(180.7987453722748, 186.95852187028657, 191.32219251336898)","(189.4808377896613, 200.76641985465514, 211.1540518305224)","(148.43651446592622, 139.77588098176332, 139.75802139037432)","(168.65981077745784, 168.8684697655286, 178.69213629507746)",90,0,0.9990234375,15.338907140415941
1.5071055889129639,-4.667,-18.743,169.818,-1.5742971340289929,A,darkgray,"(171.58061575507395, 174.07390780873752, 180.3701754385965)","(180.6708436895885, 186.9982739574703, 191.34904032035348)","(188.6675579322638, 199.93466337583985, 210.19679829973947)","(148.63186964926817, 140.35649682408174, 140.45709058271197)","(168.2552790346908, 168.86079116961469, 179.27543534896475)",90,0,0.9990234375,15.338907140415941
1.5669260025024414,-4.717,-18.712,169.818,-1.5912261444860587,A,darkgray,"(171.3499054007568, 173.97149122807016, 180.24919160646715)","(180.50365921016294, 186.9552954984811, 191.2383664733499)","(187.92544220485397, 199.28853009735363, 209.55848073495133)","(148.5812966031483, 140.49734189450427, 140.77837613918808)","(168.2940148087207, 169.00150829562594, 179.2223707664884)",90,0,0.9990234375,15.338907140415941
1.6254923343658447,-4.725,-18.689,169.818,-1.593665331268145,A,darkgray,"(171.20316561575086, 173.61138420623686, 179.98436923604856)","(180.86706020436344, 187.015465341066, 191.49499447666392)","(186.82325517619634, 198.01230632112984, 208.26676264911558)","(148.9050498110615, 140.63218825145998, 140.78076262452765)","(168.25195292512365, 168.83264540337711, 179.3950196145318)",90,0,0.9990234375,16.017441712629456
1.711944580078125,-4.7,-18.702,169.818,-1.5852372446755558,A,darkgray,"(170.91853745276728, 173.46080325542428, 179.6316702857045)","(180.56276566570685, 186.90655423008363, 191.20337995337997)","(186.20351707116413, 197.38122171945702, 207.648292883587)","(148.72191710728296, 140.64779123315708, 140.38355790550912)","(168.30755585877537, 169.0899198362613, 179.48456421627154)",90,0,1.0,16.017441712629456
1.7754716873168945,-4.711,-18.743,169.818,-1.5891736702812695,A,darkgray,"(170.6016146851364, 173.04519418713352, 179.22980368828078)","(180.19747569503667, 186.45751321848883, 190.74838819716868)","(185.78055555555557, 196.96761517615175, 207.52730352303524)","(148.25925294217978, 140.11700494627323, 139.93198021490704)","(168.0806571815718, 168.50311653116532, 178.51863143631437)",90,0,0.9990234375,16.017441712629456
1.8353371620178223,-4.72,-18.712,169.818,-1.5921259796423566,A,darkgray,"(170.09379234417344, 172.53293529810298, 178.8206470189702)","(179.87967479674796, 186.0210704607046, 190.36338075880758)","(184.83922764227643, 195.91609078590787, 206.39393631436315)","(147.7683943089431, 139.5336382113821, 139.4984756097561)","(167.88787262872629, 168.66094173441735, 179.02679539295394)",90,0,0.9990234375,16.017441712629456
1.897050380706787,-4.666,-18.689,169.818,-1.5738251036441442,A,darkgray,"(169.92272765634232, 172.35526204743016, 178.63522660140097)","(179.4784891598916, 185.83086043360433, 189.99945799457996)","(184.61537426408748, 195.77739276703113, 206.2644575273339)","(147.6579945799458, 139.2114159891599, 139.140108401084)","(167.8514045416316, 168.46573591253153, 178.9428763666947)",90,0,0.9990234375,16.017441712629456
1.9609019756317139,-4.595,-18.672,169.818,-1.5498414147707003,A,darkgray,"(169.90428728162715, 172.46895940585702, 178.77701915773483)","(179.58892276422765, 185.89478319783197, 190.21531165311654)","(184.43239697224558, 195.6131875525652, 206.01009251471825)","(147.76531165311653, 139.52628726287264, 139.72831978319783)","(167.74462573591254, 168.70698065601346, 178.96393608074013)",90,0,0.9990234375,16.017441712629456
2.0270278453826904,-4.541,-18.629,169.818,-1.5318532911261287,A,darkgray,"(169.7122951582474, 172.38225564927538, 178.9024542939569)","(179.2845179738562, 185.60787717864923, 190.072848583878)","(184.25432724814064, 195.48759296822178, 205.93289384719404)","(147.67184959349592, 139.56006097560976, 139.83834688346883)","(167.66980656013456, 168.9151219512195, 179.75932716568545)",90,0,0.9990234375,16.017441712629456
2.0902156829833984,-4.471,-18.566,169.818,-1.508103778855111,A,darkgray,"(169.92044073012931, 172.97919624563224, 179.47462656113174)","(179.48385331143953, 185.91369047619048, 190.13259441707717)","(184.27803635128248, 195.58889077628675, 205.90185153728555)","(147.97943899782135, 140.4880174291939, 140.98815359477123)","(167.97200811359028, 169.96511156186614, 180.86541582150102)",90,0,0.9990234375,16.017441712629456
2.171865701675415,-4.388,-18.519,169.818,-1.48003281983519,A,darkgray,"(169.7313394899602, 172.52335846818605, 178.54231127679404)","(179.15287922541194, 185.22126719891287, 188.9898759979616)","(184.31873619840326, 195.40319347715305, 205.56898250382199)","(147.65993914807302, 139.91156186612577, 139.55716700473292)","(167.91149425287355, 169.7318120351589, 180.2369168356998)",90,0,1.0,16.017441712629456
2.230001449584961,-4.234,-18.483,169.818,-1.4282025720223859,A,darkgray,"(170.0330955561717, 172.76755812097227, 178.936833614801)","(179.69509803921568, 185.99256254225827, 189.86869506423258)","(184.02353612677948, 195.10720521085148, 205.24912704807952)","(147.95280067283431, 140.21867115222875, 140.14694701429772)","(168.4909455395924, 169.79248245907115, 180.47307049782827)",90,0,0.9990234375,16.017441712629456
2.296036720275879,-4.058,-18.457,169.818,-1.3688094471640664,A,darkgray,"(170.53952728187076, 173.194057497276, 179.3712848881066)","(180.3417661900757, 186.7084945332212, 190.57702270815813)","(183.73855663214167, 194.75141997995323, 205.08025392582692)","(148.70573591253154, 140.81244743481918, 140.826173254836)","(169.28964249916473, 170.37464082860006, 180.81443367858336)",90,0,0.998046875,14.96760882226224
2.361370325088501,-3.895,-18.467,169.818,-1.314002758214165,A,darkgray,"(170.58582286101287, 173.0502002491618, 179.16330967132382)","(180.43105130361647, 186.58085786375105, 190.70913372582)","(183.83975943869027, 194.876445038423, 205.13675242231875)","(148.76601941747572, 140.83428188818212, 140.55513893538668)","(169.3362481712994, 169.95242053464557, 180.24860353770447)",90,0,1.0,14.96760882226224
2.424189567565918,-3.743,-18.505,169.818,-1.2626357384065658,A,darkgray,"(170.60154565657237, 172.73250356562406, 178.7113337092441)","(180.44959436095226, 186.71625216119165, 190.635789333688)","(183.99514563106797, 194.96748237797578, 205.21036707008912)","(148.42151412878036, 139.9647276818212, 139.80229634041427)","(169.65220700152207, 169.45652173913044, 179.38250281252067)",90,0,0.9990234375,14.96760882226224
