time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,0,0,0,0,N/A,dimgray,"(81.56513706697646, 96.02700195233716, 98.57656872710844)",0
0,0,0,0,0,N/A,black,"(13.5398794699136, 26.208859883774558, 44.17785105925038)",0
0,0,0,0,0,N/A,darkslategray,"(38.70884112738151, 35.51777672807432, 43.70283419933869)",0
0,0,0,0,0,N/A,darkslategray,"(38.53621487867178, 35.37689974457216, 43.4812180715198)",0
0,0,0,0,0,N/A,darkslategray,"(38.079733397190296, 34.97713122605364, 42.822381864623246)",0
0,0,0,0,0,N/A,darkslategray,"(37.92080938697318, 34.791754469987225, 42.662763409961684)",0
0,0,0,0,0,N/A,darkslategray,"(34.77960568326947, 33.9044220945083, 39.783477011494256)",0
0,0,0,0,0,N/A,darkslategray,"(35.4402434862662, 34.54440767283319, 40.49954366165885)",0
0,0,0,0,0,N/A,darkslategray,"(36.94040309295415, 36.127399128234636, 42.461034610503745)",0
0,0,0,0,0,N/A,darkslategray,"(37.61742122136211, 36.82079130502776, 43.30138400187661)",0
0,0,0,0,0,N/A,darkslategray,"(37.52399718508093, 36.789795918367346, 43.30584095707248)",0
0,0,0,0,0,N/A,darkslategray,"(37.518621668851026, 36.75081913499345, 43.289575922111965)",0
0,0,0,0,0,N/A,darkslategray,"(38.50857949864658, 37.691632340826175, 44.41278098152289)",0
0,0,0,0,0,N/A,darkslategray,"(39.441308697187246, 38.43580087089561, 45.3622376525048)",0
0,0,0,0,0,N/A,darkslategray,"(40.31171523382387, 39.15849419479936, 46.05249509336402)",0
0,0,0,0,0,N/A,darkslategray,"(40.46556361177081, 39.29636998474387, 46.135763828816785)",0
0,0,0,0,0,N/A,darkslategray,"(40.78343567942056, 39.61087230357424, 46.43486065186585)",0
0,0,0,0,0,N/A,darkslategray,"(40.96429696110849, 39.74306408439616, 46.69032435836876)",0
0,0,0,0,0,N/A,darkslategray,"(41.02843616803762, 39.876511851024674, 46.68443402903383)",0
0,0,0,0,0,N/A,darkslategray,"(40.84000323389118, 39.6771202199046, 46.74095723178915)",0
0,0,0,0,0,N/A,darkslategray,"(39.44750427591834, 38.380023223336316, 45.49001239624033)",0
0,0,0,0,0,N/A,darkslategray,"(34.917556690800836, 33.64313278694549, 39.30403175419898)",0
0,0,0,0,0,N/A,black,"(25.056057931593262, 23.190404537299614, 26.485589443833554)",0
0,0,0,0,0,N/A,black,"(14.900442840741349, 13.430966048876497, 14.290398556667213)",0
0,0,0,0,0,N/A,black,"(9.239310024946409, 8.41101402765416, 8.39992603828459)",0
0,0,0,0,0,N/A,black,"(8.024492476875364, 7.325938866994407, 7.024451847939436)",0
0,0,0,0,0,N/A,black,"(7.975393586005831, 7.330532453582937, 7.0722418290624525)",0
0,0,0,0,0,N/A,black,"(7.3679237850856465, 6.756887703423594, 6.53993067278907)",0
0,0,0,0,0,N/A,black,"(7.918906331763474, 7.324039769754055, 7.4073103087388805)",0
0,0,0,0,0,N/A,black,"(9.32400895140665, 8.482721103869318, 8.600754888210544)",0
0,0,0,0,0,N/A,black,"(27.67618206676541, 27.104830807793096, 32.278546200296226)",0
0,0,0,0,0,N/A,darkslategray,"(35.278100627007184, 34.9167877351277, 41.666252485089466)",0
0,0,0,0,0,N/A,darkslategray,"(36.91925992349834, 35.608776673999245, 41.174881954855614)",0
0,0,0,0,0,N/A,darkslategray,"(38.3757536207165, 36.7339320276754, 42.107549926213764)",0
0,0,0,0,0,N/A,darkslategray,"(41.206839213418164, 40.05777906304222, 46.56680884904569)",0
0,0,0,0,0,N/A,darkslategray,"(42.51284284184, 41.785336117939906, 49.7811206757038)",0
0,0,0,0,0,N/A,darkslategray,"(42.429576072742755, 42.157163275856824, 51.004493203174896)",0
0,0,0,0,0,N/A,darkslategray,"(40.60828820198243, 40.40065050951428, 49.47809358993178)",0
0,0,0,0,0,N/A,darkslategray,"(40.936372606456786, 40.613032283925875, 49.43608738552619)",0
0,0,0,0,0,N/A,darkslategray,"(43.078334386852084, 42.92283501896334, 52.38336757269279)",0
0,0,0,0,0,N/A,darkslategray,"(42.92266216204687, 42.89655584278194, 51.878426454403524)",0
0,0,0,0,0,N/A,darkslategray,"(43.01400244584207, 42.938618099231306, 52.058010132774285)",0
0,0,0,0,0,N/A,darkslategray,"(42.99332112085966, 43.01488285666704, 51.885529971689266)",0
0,0,0,0,0,N/A,darkslategray,"(42.30674313521029, 41.984610705596104, 50.215250260688215)",0
0,0,0,0,0,N/A,darkslategray,"(41.84689685314685, 41.53745629370629, 49.66965909090909)",0
0,0,0,0,0,N/A,darkslategray,"(41.67130308760891, 41.20197592831516, 48.990977536628904)",0
0,0,0,0,0,N/A,darkslategray,"(41.35932364294222, 40.72267748551367, 48.13649838344215)",0
0,0,0,0,0,N/A,darkslategray,"(41.46343353517878, 40.726066897347174, 48.15255550749712)",0
0,0,0,0,0,N/A,darkslategray,"(41.658474530395715, 41.022447175156536, 48.57861924610693)",0
0,0,0,0,0,N/A,darkslategray,"(41.444844060812734, 41.05880576868429, 48.88058574879227)",0
0,0,0,0,0,N/A,darkslategray,"(41.464774899129324, 41.0583368726552, 49.00890139449282)",0
0,0,0,0,0,N/A,darkslategray,"(41.3443848658597, 40.950874212500885, 48.84035003893254)",0
0,0,0,0,0,N/A,darkslategray,"(41.31204821422213, 40.8648292561336, 48.79100345404693)",0
0,0,0,0,0,N/A,darkslategray,"(41.262675389127004, 40.98964132641552, 49.05719828558538)",0
0,0,0,0,0,N/A,darkslategray,"(41.23533242876526, 40.927317955676166, 49.07181365897784)",0
0,0,0,0,0,N/A,darkslategray,"(41.20982664233577, 40.95507299270073, 49.03603102189781)",0
0,0,0,0,0,N/A,darkslategray,"(41.185383046844, 40.882294867181514, 48.85392273553482)",0
0,0,0,0,0,N/A,darkslategray,"(41.015784048447365, 40.88139415023837, 48.793031089513505)",0
0,0,0,0,0,N/A,darkslategray,"(40.922686450605234, 40.816106059760884, 48.63236087093955)",0
0,0,0,0,0,N/A,darkslategray,"(40.980933834098394, 40.75769462604906, 48.63259609588724)",0
0,0,0,0,0,N/A,darkslategray,"(40.89349320130062, 40.81860589713272, 48.688386786875554)",0
0,0,0,0,0,N/A,darkslategray,"(40.8814677784527, 40.78146225633663, 48.90325252636811)",0
