time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,0,0,0,0,N/A,darkslategray,"(31.02137532411409, 35.83041810717373, 49.553219533275715)",0
0,0,0,0,0,N/A,darkslategray,"(35.06174792318418, 42.11422779945399, 59.35675536339883)",0
0,0,0,0,0,N/A,darkslategray,"(37.76970343660314, 45.65683641180367, 63.6924963818775)",0
0,0,0,0,0,N/A,darkslategray,"(42.31349893339039, 51.01965933332036, 69.7253853086684)",0
0,0,0,0,0,N/A,darkslategray,"(43.452993691227235, 52.124604213784075, 70.9948399000119)",0
0,0,0,0,0,N/A,darkslategray,"(45.532957409543336, 54.02229301306579, 73.05301990077076)",0
0,0,0,0,0,N/A,darkslategray,"(45.30742451154529, 53.19965068087626, 71.36629366489046)",0
0,0,0,0,0,N/A,darkslategray,"(43.812553075528854, 51.351882834581794, 69.42582734451247)",0
0,0,0,0,0,N/A,darkslategray,"(44.30406899601946, 50.55170798969743, 66.99105679423472)",0
0,0,0,0,0,N/A,darkslategray,"(44.64231683041161, 48.390689013035384, 62.0539459320619)",0
0,0,0,0,0,N/A,darkslategray,"(47.38584138640628, 48.03137167873787, 58.01383985312809)",0
0,0,0,0,0,N/A,darkslategray,"(39.88910411622276, 42.44149974319466, 53.72957663805121)",0
0,0,0,0,0,N/A,darkslategray,"(39.35771604938272, 41.24148148148148, 51.11531635802469)",0
0,0,0,0,0,N/A,darkslategray,"(38.4167044595616, 40.157571176618795, 50.58774670361972)",0
0,0,0,0,0,N/A,darkslategray,"(37.71018024488679, 39.874119296805524, 50.728974280046515)",0
0,0,0,0,0,N/A,darkslategray,"(33.29276637341153, 37.81160851437349, 50.86294811179604)",0
0,0,0,0,0,N/A,darkslategray,"(32.482396941142056, 37.12171705564029, 49.808184116504044)",0
0,0,0,0,0,A,darkslategray,"(40.986408853781654, 46.12312290113418, 59.213287008680595)",0
0.15035605430603027,0,0,0,0,A,darkslategray,"(41.674971126876756, 46.50966218445801, 59.24931941923775)",0
0.3393673896789551,0,0,0,0,A,darkslategray,"(37.44103878518232, 41.72487668053003, 53.8426733726666)",0
0.5204625129699707,0,0,0,0,A,darkslategray,"(44.22079171868498, 46.276373283395756, 56.64340581217922)",0
0.6966238021850586,0,0,0,0,A,darkslategray,"(44.9780303030303, 47.88394105894106, 59.235622710622714)",0
0.8828954696655273,0,0,0,0,A,darkslategray,"(47.65900971106582, 52.88194061463454, 66.07920712944092)",0
1.065016508102417,0,0,0,0,A,darkslategray,"(47.803242578495926, 53.12782733230592, 66.49375768614082)",0
1.2446787357330322,0,0,0,0,A,darkslategray,"(47.03566452837699, 52.37426703614679, 65.74736286112345)",0
1.4661991596221924,0,0,0,0,A,darkslategray,"(46.33929022879535, 51.65626185058779, 64.89881178106434)",0
1.657134771347046,0,0,0,0,A,darkslategray,"(45.29977400080493, 50.17858580229714, 63.02438778985171)",0
1.8422870635986328,0,0,0,0,A,darkslategray,"(43.37601696017879, 47.86239753863109, 60.014518709005884)",0
2.0232701301574707,0,0,0,0,A,black,"(30.754516846020113, 31.50215297491986, 37.016453569830475)",0
2.218675374984741,0,0,0,0,A,black,"(25.934153430771563, 25.998222969156807, 29.18029975341975)",0
2.408450126647949,0,0,0,0,A,black,"(22.594315514993482, 22.72112777053455, 24.67957627118644)",0
2.594909191131592,0,0,0,0,A,black,"(20.13459787362292, 19.95568337757942, 20.98214125402383)",0
2.7921223640441895,0,0,0,0,A,black,"(16.581751651097758, 16.099250312369847, 16.342708395311476)",0
3.013620615005493,0,0,0,0,A,black,"(15.70647477744807, 15.26053412462908, 15.270047477744807)",0
3.220768690109253,0,0,0,0,A,black,"(15.638977376718756, 15.168875322900135, 15.208248867677552)",0
3.4108147621154785,0,0,0,0,A,black,"(14.714811313232564, 14.345929537196296, 14.45702292945746)",0
3.6004841327667236,0,0,0,0,A,black,"(13.404865575386637, 13.051469531105589, 12.993340384891864)",0
3.7863359451293945,0,0,0,0,A,black,"(13.365480361423566, 13.005677572134282, 13.01455787726739)",0
3.985478639602661,0,0,0,0,A,black,"(14.71752592740327, 14.412644595133626, 14.907967690466693)",0
4.175188064575195,0,0,0,0,A,black,"(15.834047586728461, 15.520525897341425, 16.602993077236324)",0
4.36871862411499,0,0,0,0,A,black,"(16.38397900301902, 16.131325035331457, 17.35780320495063)",0
4.560114145278931,0,0,0,0,A,black,"(16.23335310622752, 15.944400504679585, 16.976832758977835)",0
4.75048041343689,0,0,0,0,A,black,"(16.971384323138178, 16.758727173195965, 18.43223895680979)",0
4.9424121379852295,0,0,0,0,A,black,"(17.62238363011559, 17.61956282044214, 19.83215263612474)",0
5.141474008560181,0,0,0,0,A,black,"(21.97915543575921, 22.890688986617487, 27.166737598713766)",0
5.346668720245361,0,0,0,0,A,black,"(26.37397131021399, 28.01969332304013, 33.677176836252265)",0
5.521283864974976,0,0,0,0,A,black,"(28.630063659758907, 30.795849925504537, 38.155313558174186)",0
5.720668792724609,0,0,0,0,A,black,"(28.731276620237136, 30.916933348681937, 38.2464256935651)",0
5.897794246673584,0,0,0,0,A,darkslategray,"(31.786189840956574, 34.25117409498748, 42.3046068380754)",0
6.100755453109741,0,0,0,0,A,darkslategray,"(32.427985843975996, 35.0813109709186, 43.36561317125712)",0
6.281214952468872,0,0,0,0,A,darkslategray,"(33.05335354848025, 35.57843597333526, 44.15692609438548)",0
6.473776340484619,0,0,0,0,A,darkslategray,"(33.519219946658836, 36.184742714526905, 44.77719665271967)",0
6.666797637939453,0,0,0,0,A,darkslategray,"(34.61671686746988, 37.415455572289154, 46.00695908634538)",0
6.8635053634643555,0,0,0,0,A,darkslategray,"(34.941473315360554, 37.837066694633464, 46.354546968790295)",0
7.045384407043457,0,0,0,0,A,darkslategray,"(35.60195698555558, 38.60396179218677, 47.454238909189)",0
7.230543613433838,0,0,0,0,A,darkslategray,"(35.436268458000484, 38.41042120551924, 47.118197772936334)",0
7.415081262588501,0,0,0,0,A,darkslategray,"(35.80768733651331, 38.84377904292968, 47.73174949992306)",0
7.602066993713379,0,0,0,0,A,darkslategray,"(35.79784852555027, 38.88537771808183, 47.93811788337508)",0
7.7865517139434814,0,0,0,0,A,darkslategray,"(36.457331524197194, 39.727845620382936, 49.170987486808386)",0
7.979076147079468,0,0,0,0,A,darkslategray,"(35.65307001577479, 38.559179711200095, 47.76910569105691)",0
8.165011405944824,0,0,0,0,A,darkslategray,"(33.957417796946146, 36.94904431816817, 46.25310251204363)",0
8.35746455192566,0,0,0,0,A,black,"(30.584400965510838, 33.115211437589934, 41.66987536554797)",0
8.541076898574829,0,0,0,0,A,black,"(24.28154071778411, 25.92322421760425, 32.07387033398821)",0
8.731817245483398,0,0,0,0,A,black,"(13.661937110441908, 13.923720148469782, 14.906384667460372)",0
8.92539668083191,0,0,0,0,A,black,"(11.088916850162525, 11.269629687882283, 11.90603264478697)",0
9.131410360336304,0,0,0,0,A,black,"(8.771323566944005, 8.668619093801576, 9.317739438177394)",0
9.352431774139404,0,0,0,0,A,black,"(10.243188184364655, 10.118593498005263, 10.957792207792208)",0
9.555108547210693,0,0,0,0,A,black,"(12.14096551724138, 12.902918445539136, 14.388089764641489)",0
9.781599283218384,0,0,0,0,A,black,"(14.7902011697747, 15.184099631931877, 16.97759243230956)",0
10.034038305282593,0,0,0,0,A,black,"(17.13271115030374, 16.63556241426612, 17.678894767783657)",0
10.23806643486023,0,0,0,0,A,black,"(17.0811681134957, 16.689122658950247, 17.693051201671892)",0
10.456267833709717,0,0,0,0,A,black,"(17.157882599580713, 16.745959119496856, 17.872279874213838)",0
10.715731620788574,0,0,0,0,A,black,"(18.809207131128314, 18.515710767065446, 19.573733286418015)",0
10.9129056930542,0,0,0,0,A,black,"(19.779417002746086, 19.502154355244564, 20.675743683430422)",0
11.11039924621582,0,0,0,0,A,black,"(20.047295262365342, 19.739285300590755, 20.964479323526003)",0
11.322064399719238,0,0,0,0,A,black,"(19.68357016810625, 19.284886690814528, 20.386423794928948)",0
11.547834873199463,0,0,0,0,A,black,"(20.41522261047327, 20.052425776700183, 21.163184292471893)",0
11.745770931243896,0,0,0,0,A,black,"(20.70190350546551, 20.27301796708129, 21.154655107425555)",0
