time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,0,0,0,0,N/A,darkslategray,"(46.50375469336671, 47.858364622444725, 34.03299958281185)",0
0,0,0,0,0,N/A,darkslategray,"(80.97728937728938, 87.53164835164836, 80.86087912087912)",0
0,0,0,0,0,N/A,darkslategray,"(80.63779551640823, 88.0938006544943, 82.4647215340857)",0
0,0,0,0,0,N/A,dimgray,"(81.94886363636364, 88.12782634032634, 84.17444638694639)",0
0,0,0,0,0,N/A,dimgray,"(82.61889852280025, 88.18408798972382, 84.63540997645043)",0
0,0,0,0,0,N/A,dimgray,"(99.58549757116883, 107.96865586583083, 114.33156937773074)",0
0,0,0,0,0,N/A,dimgray,"(101.96182819231035, 109.12320025801101, 115.96938422907692)",0
0,0,0,0,0,N/A,dimgray,"(102.57839388145315, 109.559816617417, 116.4030071267165)",0
0,0,0,0,0,N/A,dimgray,"(103.86810966810967, 111.52174809317667, 119.41954236239951)",0
0,0,0,0,0,N/A,dimgray,"(104.12684501845018, 111.41533881247904, 118.74188611204293)",0
0,0,0,0,0,N/A,dimgray,"(107.1313483242134, 112.69675530095759, 122.88357130642954)",0
0,0,0,0,0,N/A,dimgray,"(100.56321083007978, 102.69243337294178, 108.95198183670006)",0
0,0,0,0,0,N/A,dimgray,"(100.65501757953149, 102.78658872368365, 109.30008048460202)",0
0,0,0,0,0,N/A,dimgray,"(101.12537325812873, 102.5492908095554, 109.21385617120106)",0
0,0,0,0,0,N/A,dimgray,"(100.45110945520781, 102.97288458354032, 109.75254595131645)",0
0,0,0,0,0,N/A,dimgray,"(98.70160547256737, 101.60728744939271, 109.55736423286332)",0
0,0,0,0,0,N/A,dimgray,"(98.78349243457367, 100.64248760742039, 108.4272788276295)",0
0,0,0,0,0,N/A,dimgray,"(99.13417052214145, 101.35994712491738, 108.02117206433135)",0
0,0,0,0,0,N/A,dimgray,"(98.26219540389329, 100.45937947935451, 108.22982845517177)",0
0,0,0,0,0,N/A,dimgray,"(97.53644859813085, 99.81110500274876, 108.76052776250687)",0
0,0,0,0,0,N/A,dimgray,"(98.30014973356234, 100.37752675386444, 108.39025410666315)",0
0,0,0,0,0,N/A,dimgray,"(98.12568269908387, 100.66754756871036, 108.87511011275546)",0
0,0,0,0,0,N/A,dimgray,"(97.98599412812244, 99.98534437117966, 108.92183664629157)",0
0,0,0,0,0,N/A,dimgray,"(97.82730731497212, 100.3514632337106, 109.49369481467302)",0
0,0,0,0,0,N/A,dimgray,"(98.09099672257567, 100.37336128783497, 109.25465105070369)",0
0,0,0,0,0,N/A,dimgray,"(98.91598197149081, 101.52595372107567, 110.36492635483384)",0
0,0,0,0,0,N/A,dimgray,"(98.9578569876114, 101.64861986524669, 110.52582047381004)",0
0,0,0,0,0,N/A,dimgray,"(99.00379527217524, 101.73517675124702, 110.71329429624811)",0
0,0,0,0,0,N/A,dimgray,"(98.51769458009285, 100.95233214766584, 109.8377243222604)",0
0,0,0,0,0,N/A,dimgray,"(98.6216335011588, 101.17222089027412, 109.9452569327899)",0
0,0,0,0,0,N/A,dimgray,"(98.65747739736179, 101.07419170424951, 110.36310317813208)",0
0,0,0,0,0,N/A,dimgray,"(98.56257413358063, 101.1701999180487, 111.09221678276435)",0
0,0,0,0,0,N/A,dimgray,"(98.65881234150464, 101.32451394759087, 110.99036348267117)",0
0,0,0,0,0,N/A,dimgray,"(99.2177935222672, 101.6647975708502, 111.025)",0
0,0,0,0,0,N/A,dimgray,"(98.86080499269266, 102.05458782636174, 112.06102618793696)",0
0,0,0,0,0,N/A,dimgray,"(99.24052563048245, 101.69030975877193, 111.88563939144737)",0
0,0,0,0,0,N/A,dimgray,"(99.39843518566923, 101.90381096764075, 112.93859236412428)",0
0,0,0,0,0,N/A,dimgray,"(99.8126944971537, 102.71734345351044, 113.70910815939278)",0
0,0,0,0,0,N/A,dimgray,"(100.01053392745466, 102.69830753595997, 115.49589587242026)",0
0,0,0,0,0,N/A,dimgray,"(99.26920921107946, 101.8367041898267, 114.53608295576626)",0
0,0,0,0,0,N/A,dimgray,"(97.61136555649429, 100.56763306505403, 113.14453732936101)",0
0,0,0,0,0,N/A,dimgray,"(98.23845629766379, 100.23225863167842, 112.34183864090899)",0
0,0,0,0,0,N/A,dimgray,"(98.16655870445344, 100.8564979757085, 113.3953036437247)",0
0,0,0,0,0,N/A,dimgray,"(97.79127013554155, 100.85267581263132, 113.49964981666872)",0
0,0,0,0,0,N/A,dimgray,"(98.26696486137976, 101.09098968407478, 113.53443343004513)",0
0,0,0,0,0,N/A,dimgray,"(97.5000429000429, 100.75842985842986, 113.77325182325183)",0
0,0,0,0,0,N/A,dimgray,"(97.6138315405968, 101.26439972241499, 114.41852446217904)",0
0,0,0,0,0,N/A,dimgray,"(97.57681045408854, 101.40044141427386, 114.50395524671124)",0
0,0,0,0,0,N/A,dimgray,"(97.02838328298525, 100.70723491187273, 113.63382087670875)",0
0,0,0,0,0,N/A,dimgray,"(96.98462390322855, 100.33552687622455, 113.15699804071897)",0
0,0,0,0,0,N/A,dimgray,"(95.98328729928375, 99.26265156125649, 112.2306305884556)",0
0,0,0,0,0,N/A,dimgray,"(93.16998267871354, 96.92259257525397, 109.93427274004026)",0
0,0,0,0,0,N/A,dimgray,"(92.331296926736, 95.45464720421583, 107.80187007415007)",0
0,0,0,0,0,N/A,dimgray,"(90.45367156208277, 94.23061051098435, 107.79257191406724)",0
0,0,0,0,0,N/A,dimgray,"(87.08662872707816, 89.95301327885598, 102.9152682523469)",0
0,0,0,0,0,N/A,dimgray,"(86.6232349165597, 90.06986979644232, 103.06792132770951)",0
0,0,0,0,0,N/A,dimgray,"(89.62524033412502, 92.98734913479716, 105.44349118640234)",0
0,0,0,0,0,N/A,dimgray,"(88.65197223869146, 92.04650716702123, 104.30359571722526)",0
0,0,0,0,0,N/A,dimgray,"(84.82558225235849, 87.08098098466981, 98.85884065448113)",0
0,0,0,0,0,N/A,dimgray,"(85.32477186311787, 87.91798479087453, 99.47365019011407)",0
0,0,0,0,0,N/A,dimgray,"(85.4687448253022, 86.67366285808909, 98.68070044709388)",0
0,0,0,0,0,N/A,dimgray,"(82.21666708102329, 83.44882281281853, 94.2070954429058)",0
0,0,0,0,0,N/A,darkslategray,"(78.74379075207804, 78.91182619083172, 90.07916480015928)",0
0,0,0,0,0,N/A,darkslategray,"(76.46554346554346, 75.63819663819663, 87.22590772590773)",0
0,0,0,0,0,N/A,darkslategray,"(75.44421798713249, 74.0550139169848, 85.90291572239038)",0
0,0,0,0,0,N/A,darkslategray,"(74.16077283372366, 73.3224824355972, 84.89331381733021)",0
0,0,0,0,0,N/A,darkslategray,"(70.70413932565721, 70.70739961206719, 82.67208328174652)",0
0,0,0,0,0,N/A,darkslategray,"(64.77277720239776, 66.62014719266861, 80.79112920942787)",0
0,0,0,0,0,N/A,darkslategray,"(60.85609716859717, 64.31880506880506, 78.69676269676269)",0
0,0,0,0,0,N/A,darkslategray,"(56.746288029100526, 61.938744212962966, 73.98083664021163)",0
0,0,0,0,0,N/A,darkslategray,"(54.630993860959016, 59.555686908909905, 70.15920026547204)",0
0,0,0,0,0,N/A,darkslategray,"(57.627337002452954, 62.24219624980246, 72.9168813857454)",0
0,0,0,0,0,N/A,darkslategray,"(60.08724780043108, 64.10746616727324, 74.28173209427229)",0
0,0,0,0,0,N/A,darkslategray,"(61.19000176087339, 64.54223278746258, 74.35049832717027)",0
0,0,0,0,0,N/A,darkslategray,"(66.02611849628359, 69.6805495997713, 79.71453330474557)",0
0,0,0,0,0,N/A,darkslategray,"(69.77418675650068, 73.57486502338593, 83.57027431458951)",0
0,0,0,0,0,N/A,darkslategray,"(75.85434410999629, 80.38090672612412, 90.46855444072835)",0
0,0,0,0,0,N/A,dimgray,"(81.70300402839057, 86.89694225973528, 97.27156723575676)",0
0,0,0,0,0,N/A,dimgray,"(83.65414341085271, 89.39043798449612, 99.65495348837209)",0
0,0,0,0,0,N/A,dimgray,"(87.49238156801182, 93.67240140203238, 104.18101956501664)",0
0,0,0,0,0,N/A,dimgray,"(87.34172489242808, 94.04014120594431, 104.08505705989052)",0
0,0,0,0,0,N/A,dimgray,"(83.06461250073224, 89.77636147072033, 99.16475894792337)",0
0,0,0,0,0,N/A,dimgray,"(81.40544367283951, 87.85056327160494, 96.81070601851852)",0
0,0,0,0,0,N/A,dimgray,"(80.59773984892716, 87.07986580105442, 95.97039542741256)",0
0,0,0,0,0,N/A,dimgray,"(80.84954885340078, 87.2750901512668, 96.12624689739147)",0
0,0,0,0,0,N/A,dimgray,"(80.74059502838129, 86.84789195537287, 95.53556468976316)",0
0,0,0,0,0,N/A,dimgray,"(82.93175122749591, 89.0950354609929, 97.88610007014262)",0
0,0,0,0,0,N/A,dimgray,"(86.36709206999227, 92.43398563579953, 101.7139195198387)",0
0,0,0,0,0,N/A,dimgray,"(86.89593236040031, 92.83956855836838, 101.85388920105089)",0
0,0,0,0,0,N/A,dimgray,"(87.09768246151533, 92.8938368137135, 102.0297276469372)",0
0,0,0,0,0,N/A,dimgray,"(87.96193053884828, 93.86536118565128, 103.07503624194194)",0
0,0,0,0,0,N/A,dimgray,"(89.0456630980992, 94.90595446174974, 104.41694497331378)",0
0,0,0,0,0,N/A,dimgray,"(89.04170381415484, 94.9967491892439, 104.34369050724327)",0
0,0,0,0,0,N/A,dimgray,"(89.53642606062299, 95.34991680997163, 104.7063491746831)",0
0,0,0,0,0,N/A,dimgray,"(89.47874909920255, 95.18136715316328, 104.3893701940971)",0
