time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score,fpsvalue
0,0,0,0,0,N/A,black,"(26.647405303030304, 26.583314393939393, 33.955681818181816)","(36.466818181818184, 38.203863636363636, 48.97348484848485)","(12.476742424242424, 12.744469696969697, 18.88030303030303)","(38.86409090909091, 38.37075757575757, 47.69598484848485)","(18.781969696969696, 17.014166666666668, 20.272954545454546)",90,0,0.99609375,3.3148230762010455
0,0,0,0,0,N/A,black,"(26.970979869251995, 27.10922829046058, 33.72111413597052)","(37.25046784938993, 39.11580208099409, 48.324425480949174)","(13.0575260804769, 12.959165424739195, 18.597615499254843)","(39.45610546472234, 39.25997937840624, 47.7988658123435)","(18.16392961876833, 17.17631964809384, 20.284457478005866)",90,0,0.998046875,3.3148230762010455
0,0,0,0,0,N/A,black,"(27.009815360112597, 27.059725540307795, 33.31696205344741)","(37.00516505726477, 39.08645856725803, 48.19889213264466)","(12.953353204172876, 12.484277198211624, 17.50149031296572)","(39.34710561201944, 39.570481661511266, 47.64818088083665)","(18.76891495601173, 17.167228739002933, 20.03592375366569)",90,0,0.9970703125,3.3148230762010455
0,0,0,0,0,N/A,black,"(26.50112600341433, 26.615451672659912, 33.77211143801533)","(36.23103247415174, 38.31607688947138, 48.51194116790447)","(12.774661158222802, 12.326520258027108, 18.04732912952091)","(38.69047619047619, 38.88124362895005, 47.39201980486384)","(18.40842212075089, 17.047401609045444, 21.26665217076176)",90,0,0.998046875,3.3148230762010455
0,0,0,0,0,N/A,black,"(27.144367991845055, 26.768821901849424, 33.64951944080384)","(37.74071647007427, 38.70562108635503, 48.87294306101646)","(13.512523663899811, 12.425003640599972, 18.382627056938983)","(38.63382845492937, 38.608926751128585, 46.992063492063494)","(18.690403378476773, 17.33573612931411, 20.350444153196445)",90,0,0.998046875,2.710738647127404
0,0,0,0,0,N/A,black,"(26.960647384434914, 26.979141464129917, 33.85831592067158)","(37.007936507936506, 39.09104938271605, 49.068195179306294)","(12.6654963060493, 12.600760734401288, 18.561699948796722)","(39.41534391534392, 38.89153439153439, 47.508891828336274)","(18.857508594835785, 17.443932411674346, 20.427474215492648)",90,0,0.9990234375,2.710738647127404
0,0,0,0,0,N/A,black,"(26.9546834936626, 26.999436271389865, 33.879780327689986)","(37.37661669606114, 39.42533803644915, 49.32745443856555)","(13.294345695267355, 12.493233852680858, 18.117109209275107)","(38.99305555555556, 38.87413194444444, 47.613498263888886)","(18.206869239631338, 17.283626152073733, 20.589501728110598)",90,0,0.998046875,2.710738647127404
0,0,0,0,0,N/A,black,"(27.176005261523283, 27.114511208140744, 34.5076821893783)","(36.67884828349945, 39.16670358065707, 48.78220745662606)","(13.246399176954732, 13.044973544973544, 18.868386243386244)","(39.781322674418604, 39.03568313953488, 48.36918604651163)","(19.029947916666668, 17.28927951388889, 22.11885127314815)",90,0,0.9990234375,2.710738647127404
0,0,0,0,0,N/A,black,"(27.34410270880361, 27.736120908577877, 34.93926354401806)","(39.49257635746606, 41.66607748868778, 51.70602375565611)","(13.705236486486486, 13.114653716216216, 18.278153153153152)","(38.64048359728507, 39.144372171945705, 48.6914592760181)","(17.643721846846848, 17.13351632882883, 21.218890765765767)",90,0,0.9990234375,2.710738647127404
0,0,0,0,0,N/A,black,"(27.418064740689175, 28.05643926209537, 34.93257918552036)","(39.88263139575357, 41.842255482074485, 51.170901496693354)","(13.340410720501218, 13.270240167072746, 18.805290636964845)","(38.96811695092238, 39.85471632439958, 48.127114514444834)","(17.481099895579533, 17.258545074834668, 21.62701009397842)",90,0,0.998046875,2.710738647127404
