time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score
0,0,0,0,0,N/A,darkslategray,"(53.58650606469003, 54.180003369272235, 48.10189942722372)","(94.75370619946092, 98.40566037735849, 87.85689016172506)","(16.746799191374663, 14.755980458221025, 12.424612533692722)","(74.61649258760107, 77.0090128032345, 68.73652291105121)","(28.22902628032345, 26.54935983827493, 23.389572102425877)",90,0,1.0
