time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,0,0,0,0,N/A,black,"(34.860607350645665, 36.43939264935433, 34.106939123031076)",0
0,0,0,0,0,N/A,black,"(3.8944903774289985, 5.229306801195815, 15.679710855754857)",0
0,0,0,0,0,N/A,black,"(8.645843517936541, 5.1949973229043, 10.659880811043601)",0
0,0,0,0,0,N/A,black,"(18.818755678265077, 12.979092185527357, 20.033202364518072)",0
0,0,0,0,0,N/A,black,"(18.847903741304755, 13.07979648430156, 19.987568151908253)",0
0,0,0,0,0,N/A,black,"(18.749907071833473, 13.123815165876778, 20.03538239940526)",0
0,0,0,0,0,N/A,black,"(18.00759481709838, 12.706979436117312, 19.5034076278894)",0
0,0,0,0,0,N/A,black,"(16.423214628988852, 11.47129709727028, 17.79090974625144)",0
0,0,0,0,0,N/A,black,"(12.090420899854863, 10.926536042573778, 14.207583454281567)",0
0,0,0,0,0,N/A,black,"(11.663224603914259, 10.381161851506679, 14.096551724137932)",0
0,0,0,0,0,N/A,black,"(11.472826626924988, 10.612568306010928, 14.79720566318927)",0
0,0,0,0,0,N/A,black,"(10.894037138231127, 10.166666666666666, 14.230128010524185)",0
0,0,0,0,0,N/A,black,"(11.02208403994724, 10.252057031593493, 14.385666729476792)",0
0,0,0,0,0,N/A,black,"(11.03643967292928, 10.334074027838462, 14.56890331439985)",0
0,0,0,0,0,N/A,black,"(10.959451303844897, 10.524857293736012, 14.552782457816782)",0
0,0,0,0,0,N/A,black,"(10.702855211150405, 10.347540045766591, 14.364234449760765)",0
0,0,0,0,0,N/A,black,"(10.335937904939616, 10.267104649354689, 14.066669258280205)",0
0,0,0,0,0,N/A,black,"(10.52293116782676, 10.477416860015468, 14.416086620262954)",0
0,0,0,0,0,N/A,black,"(12.275155397842292, 12.193729310057396, 15.793600704946533)",0
0,0,0,0,0,N/A,black,"(12.546271908820994, 12.456242218178335, 15.88356000383105)",0
0,0,0,0,0,N/A,black,"(13.280894241874279, 13.750771914111297, 15.41094114596837)",0
0,0,0,0,0,N/A,black,"(12.996001909535744, 13.515347893543382, 15.243406134383578)",0
0,0,0,0,0,N/A,black,"(11.861851962840875, 12.506293077614623, 14.454937069223854)",0
0,0,0,0,0,N/A,black,"(12.118787202380952, 12.708469742063492, 14.780443948412698)",0
0,0,0,0,0,N/A,black,"(12.17854774942907, 12.852515777324854, 14.944453994057412)",0
0,0,0,0,0,N/A,black,"(12.425299182988523, 13.001163659525472, 15.009652249537599)",0
0,0,0,0,0,N/A,black,"(11.987408904861734, 12.694282220225617, 14.680281022262154)",0
0,0,0,0,0,N/A,black,"(12.106554121151936, 12.76012909632572, 14.846102284011916)",0
0,0,0,0,0,N/A,black,"(12.458127717789612, 13.118165827918112, 15.17556310157815)",0
0,0,0,0,0,N/A,black,"(12.936537121157498, 13.420061528108251, 15.421539644771313)",0
0,0,0,0,0,N/A,black,"(12.776138014527845, 13.41130750605327, 15.331573849878934)",0
0,0,0,0,0,N/A,black,"(12.936038647342995, 13.424963768115942, 15.333236714975845)",0
0,0,0,0,0,N/A,black,"(13.206210162731901, 13.812721812721813, 15.809968070837636)",0
0,0,0,0,0,N/A,black,"(12.044373910097981, 12.682193980604449, 14.46310956102824)",0
0,0,0,0,0,N/A,black,"(11.685290065819684, 12.295499770396448, 14.244464003265472)",0
0,0,0,0,0,N/A,black,"(12.103834586466165, 12.834097744360902, 14.904624060150375)",0
0,0,0,0,0,N/A,black,"(12.342119687079576, 13.009068712940357, 15.23933678808112)",0
0,0,0,0,0,N/A,black,"(11.935222926731079, 12.579156602254429, 14.622244867149758)",0
0,0,0,0,0,N/A,black,"(11.474973416862037, 12.14562435143549, 14.243821822514317)",0
0,0,0,0,0,N/A,black,"(11.603821362799263, 12.30450685492122, 14.398199304276652)",0
0,0,0,0,0,N/A,black,"(11.43543963086388, 12.043847731350935, 13.709689823122277)",0
0,0,0,0,0,N/A,black,"(11.827189522653722, 12.441305117313917, 14.304384101941748)",0
0,0,0,0,0,N/A,black,"(12.006994681521437, 12.552920121997328, 14.423915509288433)",0
0,0,0,0,0,N/A,black,"(11.921008637503483, 12.413447655715697, 14.251564122698143)",0
0,0,0,0,0,N/A,black,"(12.021493212669684, 12.595801910507793, 14.47510055304173)",0
0,0,0,0,0,N/A,black,"(12.017992817992818, 12.484016884016883, 14.386001386001386)",0
0,0,0,0,0,N/A,black,"(12.033629433629434, 12.568071568071568, 14.464171864171863)",0
0,0,0,0,0,N/A,black,"(11.799179910350448, 12.24811532192339, 14.157790851670741)",0
0,0,0,0,0,N/A,black,"(11.54738471606927, 11.938620116794201, 13.381947241240434)",0
0,0,0,0,0,N/A,black,"(10.025005179736869, 10.507329327670154, 11.865534030871231)",0
0,0,0,0,0,N/A,black,"(9.721540999117748, 10.203467631602502, 11.572414939457095)",0
0,0,0,0,0,N/A,black,"(10.018256117612921, 10.561720185704614, 12.274264919237837)",0
0,0,0,0,0,N/A,black,"(10.340024009603841, 10.902773109243698, 12.536842737094839)",0
0,0,0,0,0,N/A,black,"(11.291567695961994, 11.748242765039507, 13.496994522274468)",0
0,0,0,0,0,N/A,black,"(11.589232506728182, 12.14345444059977, 13.853806228373703)",0
0,0,0,0,0,N/A,black,"(11.590484793736826, 12.12262571514604, 13.965962059620596)",0
0,0,0,0,0,N/A,black,"(11.70141952810282, 12.154157874544408, 13.962569537694225)",0
0,0,0,0,0,N/A,black,"(11.705508072174739, 12.190301519468186, 14.165420227920228)",0
0,0,0,0,0,N/A,black,"(10.697211730459259, 11.216457766978612, 13.155520003849208)",0
0,0,0,0,0,N/A,black,"(9.769407683896995, 10.321079817516873, 11.75222762633689)",0
0,0,0,0,0,N/A,black,"(11.124828239753613, 11.615233357024401, 13.376451077943615)",0
0,0,0,0,0,N/A,black,"(12.5235797755409, 13.017320374869836, 14.672278144162906)",0
0,0,0,0,0,N/A,black,"(11.409033981798448, 11.881534846551128, 13.494018296973962)",0
0,0,0,0,0,N/A,black,"(11.643484234548927, 12.185296446369522, 13.908504494434354)",0
0,0,0,0,0,N/A,black,"(11.841330818840074, 12.381842099136225, 14.18706200088473)",0
0,0,0,0,0,N/A,black,"(10.886152812278743, 11.379510626297536, 13.111087110439092)",0
0,0,0,0,0,N/A,black,"(11.015827028062446, 11.482496887271335, 13.235154678670625)",0
0,0,0,0,0,N/A,black,"(10.871262720715032, 11.354164136691521, 13.150049789910863)",0
0,0,0,0,0,N/A,black,"(11.49912308958803, 11.934702983881552, 13.694095469892742)",0
0,0,0,0,0,N/A,black,"(11.537418180958907, 12.074611876462109, 13.936435170963398)",0
0,0,0,0,0,N/A,black,"(12.310951239008793, 12.764061214796278, 14.671254300907101)",0
0,0,0,0,0,N/A,black,"(12.135840251395338, 12.584294826696684, 14.544146616012382)",0
0,0,0,0,0,N/A,black,"(11.499411156776503, 11.902985074626866, 13.838032061912658)",0
0,0,0,0,0,N/A,black,"(11.16278537161592, 11.600443576577229, 13.559183722668209)",0
0,0,0,0,0,N/A,black,"(11.416196172248803, 11.878421052631579, 13.748205741626794)",0
0,0,0,0,0,N/A,black,"(11.094984288131496, 11.488083152042543, 13.390065264684553)",0
0,0,0,0,0,N/A,black,"(11.162100538815087, 11.724220278167788, 13.722528230790463)",0
0,0,0,0,0,N/A,black,"(11.298650007180813, 11.832124563167218, 13.718236871080473)",0
0,0,0,0,0,N/A,black,"(11.282696945817513, 11.8096926713948, 13.882226520524393)",0
0,0,0,0,0,N/A,black,"(12.273251647208415, 12.71778985088429, 14.788082302623975)",0
0,0,0,0,0,N/A,black,"(12.018534256941615, 12.520728796786775, 14.409581465743058)",0
0,0,0,0,0,N/A,black,"(11.873929524076933, 12.368664888389723, 14.229339229725303)",0
0,0,0,0,0,N/A,black,"(11.667701133211079, 12.251152019560822, 14.265046786100532)",0
0,0,0,0,0,N/A,black,"(11.469855660264821, 11.927412620780151, 13.859871167839675)",0
0,0,0,0,0,N/A,black,"(11.503814511885972, 11.987145453675803, 13.815336968479457)",0
0,0,0,0,0,N/A,black,"(12.413887268059284, 12.85322674757848, 14.714739176099895)",0
0,0,0,0,0,N/A,black,"(12.405137206716985, 12.89105377099058, 14.717933415247792)",0
