time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score
0,0,0,0,0,N/A,black,"(37.22020572020572, 35.4013209013209, 26.0985125985126)","(76.64960688325175, 77.17452900163181, 64.44259012016022)","(8.122997416020672, 6.1322997416020675, 2.3993355481727576)","(45.42122830440587, 43.276294318350395, 31.489541611036937)","(18.908527131782947, 15.253082318198597, 6.266002214839424)",90,0,0.998046875
